"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","96","5","0","0","1","5","0","0","0","6","0","0",2016,43,2016-10-15,2016-10-21
"2","Gampaha","38","5","0","1","3","6","0","4","0","3","1","0",2016,43,2016-10-15,2016-10-21
"3","Kalutara","20","2","0","0","0","4","0","1","0","3","3","0",2016,43,2016-10-15,2016-10-21
"4","Kandy","23","0","1","0","0","1","2","0","0","2","2","0",2016,43,2016-10-15,2016-10-21
"5","Matale","2","0","0","0","0","0","0","0","0","1","0","0",2016,43,2016-10-15,2016-10-21
"6","NuwaraEliya","2","2","0","1","0","1","1","0","0","0","0","0",2016,43,2016-10-15,2016-10-21
"7","Galle","30","2","0","0","0","4","3","0","0","4","0","0",2016,43,2016-10-15,2016-10-21
"8","Hambanthota","7","1","0","0","0","1","2","1","0","3","0","21",2016,43,2016-10-15,2016-10-21
"9","Matara","21","0","0","0","1","3","1","0","0","2","0","4",2016,43,2016-10-15,2016-10-21
"10","Jaffna","20","10","2","1","4","1","6","0","0","4","0","0",2016,43,2016-10-15,2016-10-21
"11","Kilinochchi","0","0","0","0","1","0","0","0","0","0","0","0",2016,43,2016-10-15,2016-10-21
"12","Mannar","1","0","0","0","0","0","0","0","0","0","1","0",2016,43,2016-10-15,2016-10-21
"13","Vavuniya","2","0","0","1","0","0","1","0","0","0","0","0",2016,43,2016-10-15,2016-10-21
"14","Mullaitivu","1","1","0","0","0","0","0","0","0","0","1","0",2016,43,2016-10-15,2016-10-21
"15","Batticaloa","7","5","0","2","0","0","0","0","1","0","0","0",2016,43,2016-10-15,2016-10-21
"16","Ampara","0","0","0","0","0","0","0","0","0","0","1","0",2016,43,2016-10-15,2016-10-21
"17","Trincomalee","0","0","0","1","0","1","0","0","0","0","0","0",2016,43,2016-10-15,2016-10-21
"18","Kurunagala","8","3","0","0","0","1","0","1","0","8","0","0",2016,43,2016-10-15,2016-10-21
"19","Puttalam","4","5","1","0","1","3","0","0","0","0","3","0",2016,43,2016-10-15,2016-10-21
"20","Anuradhapura","2","1","0","2","0","0","0","0","0","6","3","1",2016,43,2016-10-15,2016-10-21
"21","Polonnaruwa","4","1","0","0","0","0","0","1","0","2","0","1",2016,43,2016-10-15,2016-10-21
"22","Badulla","17","0","0","1","0","0","0","1","0","2","3","0",2016,43,2016-10-15,2016-10-21
"23","Monaragala","0","1","0","0","0","1","0","0","0","3","0","0",2016,43,2016-10-15,2016-10-21
"24","Ratnapura","20","0","0","0","0","7","0","6","0","9","0","0",2016,43,2016-10-15,2016-10-21
"25","Kegalle","13","0","0","0","0","2","0","1","0","3","2","0",2016,43,2016-10-15,2016-10-21
"26","Kalmune","2","1","0","0","0","0","0","1","0","0","0","0",2016,43,2016-10-15,2016-10-21
