"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","14","05","01","02","00","24","00","01","00",2008,43,2008-10-18,2008-10-24
"2","Gampaha","11","06","00","00","00","11","00","01","00",2008,43,2008-10-18,2008-10-24
"3","Kalutara","00","05","02","00","00","15","00","00","00",2008,43,2008-10-18,2008-10-24
"4","Kandy","10","12","00","00","00","06","01","05","00",2008,43,2008-10-18,2008-10-24
"5","Matale","05","03","00","00","00","06","00","00","00",2008,43,2008-10-18,2008-10-24
"6","NuwaraEliya","00","03","00","01","00","02","01","00","00",2008,43,2008-10-18,2008-10-24
"7","Galle","01","02","00","00","00","12","00","00","00",2008,43,2008-10-18,2008-10-24
"8","Hambanthota","00","02","01","00","00","02","00","00","00",2008,43,2008-10-18,2008-10-24
"9","Matara","07","00","00","00","00","03","04","00","00",2008,43,2008-10-18,2008-10-24
"10","Jaffna","00","00","00","00","00","00","01","00","00",2008,43,2008-10-18,2008-10-24
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,43,2008-10-18,2008-10-24
"12","Mannar","00","00","00","01","00","00","00","01","00",2008,43,2008-10-18,2008-10-24
"13","Vavuniya","00","00","00","00","02","00","00","00","00",2008,43,2008-10-18,2008-10-24
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,43,2008-10-18,2008-10-24
"15","Batticaloa","00","03","00","00","00","00","00","00","02",2008,43,2008-10-18,2008-10-24
"16","Ampara","00","00","00","00","00","00","00","00","00",2008,43,2008-10-18,2008-10-24
"17","Trincomalee","00","01","00","00","00","00","01","00","00",2008,43,2008-10-18,2008-10-24
"18","Kurunagala","04","04","00","00","00","02","00","03","00",2008,43,2008-10-18,2008-10-24
"19","Puttalam","00","02","00","02","12","02","00","01","00",2008,43,2008-10-18,2008-10-24
"20","Anuradhapura","00","04","00","00","00","00","00","00","00",2008,43,2008-10-18,2008-10-24
"21","Polonnaruwa","00","07","00","01","00","03","00","01","00",2008,43,2008-10-18,2008-10-24
"22","Badulla","01","09","00","00","00","02","00","04","00",2008,43,2008-10-18,2008-10-24
"23","Monaragala","02","01","00","00","00","01","00","01","00",2008,43,2008-10-18,2008-10-24
"24","Ratnapura","01","07","00","01","09","02","00","01","00",2008,43,2008-10-18,2008-10-24
"25","Kegalle","03","05","00","02","02","22","01","04","00",2008,43,2008-10-18,2008-10-24
"26","Kalmune","01","06","00","01","00","00","00","00","00",2008,43,2008-10-18,2008-10-24
