"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","75","0","0","3","0","1","0","2","0",2012,10,2012-03-03,2012-03-09
"2","Gampaha","46","0","0","1","0","4","0","3","0",2012,10,2012-03-03,2012-03-09
"3","Kalutara","30","2","0","0","0","4","0","0","0",2012,10,2012-03-03,2012-03-09
"4","Kandy","21","2","0","1","0","1","7","1","0",2012,10,2012-03-03,2012-03-09
"5","Matale","10","1","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"6","NuwaraEliya","10","3","0","2","0","4","3","1","0",2012,10,2012-03-03,2012-03-09
"7","Galle","22","0","0","0","0","0","2","0","0",2012,10,2012-03-03,2012-03-09
"8","Hambanthota","7","0","0","0","0","1","0","0","0",2012,10,2012-03-03,2012-03-09
"9","Matara","30","6","0","0","0","7","5","0","0",2012,10,2012-03-03,2012-03-09
"10","Jaffna","16","7","1","9","0","0","6","0","0",2012,10,2012-03-03,2012-03-09
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"12","Mannar","1","0","0","0","0","1","2","0","0",2012,10,2012-03-03,2012-03-09
"13","Vavuniya","1","1","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"15","Batticaloa","14","4","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"16","Ampara","1","0","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"17","Trincomalee","3","0","0","2","0","2","0","0","0",2012,10,2012-03-03,2012-03-09
"18","Kurunagala","13","2","1","1","0","1","0","1","0",2012,10,2012-03-03,2012-03-09
"19","Puttalam","12","0","0","0","0","0","0","0","0",2012,10,2012-03-03,2012-03-09
"20","Anuradhapura","7","3","0","0","00","0","1","2","0",2012,10,2012-03-03,2012-03-09
"21","Polonnaruwa","2","0","0","1","0","2","0","0","0",2012,10,2012-03-03,2012-03-09
"22","Badulla","1","1","0","1","0","1","2","1","0",2012,10,2012-03-03,2012-03-09
"23","Monaragala","5","3","0","0","0","2","5","7","0",2012,10,2012-03-03,2012-03-09
"24","Ratnapura","28","11","0","0","0","1","1","0","0",2012,10,2012-03-03,2012-03-09
"25","Kegalle","16","1","0","0","0","2","0","4","0",2012,10,2012-03-03,2012-03-09
"26","Kalmune","2","3","0","1","2","0","0","1","0",2012,10,2012-03-03,2012-03-09
