"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","130","2","0","5","1","3","0","4","0",2011,31,2011-07-30,2011-08-05
"2","Gampaha","107","0","0","5","0","2","0","6","0",2011,31,2011-07-30,2011-08-05
"3","Kalutara","25","1","0","0","0","4","0","0","0",2011,31,2011-07-30,2011-08-05
"4","Kandy","25","10","0","0","0","5","0","1","0",2011,31,2011-07-30,2011-08-05
"5","Matale","4","3","0","2","0","0","0","1","0",2011,31,2011-07-30,2011-08-05
"6","NuwaraEliya","1","3","0","2","0","0","0","0","0",2011,31,2011-07-30,2011-08-05
"7","Galle","31","7","0","0","0","5","1","0","0",2011,31,2011-07-30,2011-08-05
"8","Hambanthota","1","1","0","0","0","0","0","0","1",2011,31,2011-07-30,2011-08-05
"9","Matara","8","1","0","0","0","0","0","0","0",2011,31,2011-07-30,2011-08-05
"10","Jaffna","5","4","0","3","3","0","1","0","0",2011,31,2011-07-30,2011-08-05
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,31,2011-07-30,2011-08-05
"12","Mannar","0","0","0","1","0","0","0","0","0",2011,31,2011-07-30,2011-08-05
"13","Vavuniya","1","0","0","0","0","1","0","0","0",2011,31,2011-07-30,2011-08-05
"14","Mullaitivu","0","0","0","0","1","0","0","0","0",2011,31,2011-07-30,2011-08-05
"15","Batticaloa","5","5","0","0","0","1","0","0","0",2011,31,2011-07-30,2011-08-05
"16","Ampara","0","4","0","0","0","0","0","0","0",2011,31,2011-07-30,2011-08-05
"17","Trincomalee","0","11","0","0","0","0","1","0","0",2011,31,2011-07-30,2011-08-05
"18","Kurunagala","28","4","0","1","0","5","0","0","0",2011,31,2011-07-30,2011-08-05
"19","Puttalam","2","2","0","1","0","1","0","0","0",2011,31,2011-07-30,2011-08-05
"20","Anuradhapura","5","2","0","1","0","1","0","0","0",2011,31,2011-07-30,2011-08-05
"21","Polonnaruwa","5","2","0","0","0","0","0","0","0",2011,31,2011-07-30,2011-08-05
"22","Badulla","13","14","0","0","0","0","3","5","0",2011,31,2011-07-30,2011-08-05
"23","Monaragala","2","1","0","1","0","1","3","1","0",2011,31,2011-07-30,2011-08-05
"24","Ratnapura","20","12","0","2","0","7","0","0","0",2011,31,2011-07-30,2011-08-05
"25","Kegalle","25","1","0","0","0","2","1","19","0",2011,31,2011-07-30,2011-08-05
"26","Kalmune","0","13","0","1","2","0","0","0","0",2011,31,2011-07-30,2011-08-05
