"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","391","0","0","1","3","6","0","1","0","5","1","1",2019,32,2019-08-03,2019-08-09
"2","Gampaha","372","0","0","0","0","2","0","1","0","3","0","8",2019,32,2019-08-03,2019-08-09
"3","Kalutara","234","2","0","0","0","10","0","0","0","8","1","0",2019,32,2019-08-03,2019-08-09
"4","Kandy","134","3","0","0","0","4","3","0","0","4","1","1",2019,32,2019-08-03,2019-08-09
"5","Matale","15","1","0","0","0","1","0","0","0","0","0","2",2019,32,2019-08-03,2019-08-09
"6","NuwaraEliya","3","1","0","0","0","0","1","0","0","2","0","0",2019,32,2019-08-03,2019-08-09
"7","Galle","253","3","0","0","0","6","0","1","0","10","2","0",2019,32,2019-08-03,2019-08-09
"8","Hambanthota","94","0","0","0","0","7","3","0","0","3","2","3",2019,32,2019-08-03,2019-08-09
"9","Matara","130","1","0","0","0","9","2","0","0","5","2","13",2019,32,2019-08-03,2019-08-09
"10","Jaffna","23","8","0","0","0","0","1","0","0","2","0","0",2019,32,2019-08-03,2019-08-09
"11","Kilinochchi","1","2","0","1","0","0","0","0","0","1","0","2",2019,32,2019-08-03,2019-08-09
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2019,32,2019-08-03,2019-08-09
"13","Vavuniya","2","0","0","1","2","0","0","0","0","1","0","0",2019,32,2019-08-03,2019-08-09
"14","Mullaitivu","1","0","0","1","0","0","0","0","0","3","0","0",2019,32,2019-08-03,2019-08-09
"15","Batticaloa","15","9","0","0","7","0","0","0","0","2","1","0",2019,32,2019-08-03,2019-08-09
"16","Ampara","8","1","0","0","0","1","0","0","0","6","0","0",2019,32,2019-08-03,2019-08-09
"17","Trincomalee","12","7","0","0","0","0","0","0","0","4","1","0",2019,32,2019-08-03,2019-08-09
"18","Kurunagala","63","0","0","0","0","2","2","0","0","5","2","11",2019,32,2019-08-03,2019-08-09
"19","Puttalam","30","0","0","0","0","0","0","0","0","2","1","0",2019,32,2019-08-03,2019-08-09
"20","Anuradhapura","26","1","0","0","3","1","0","1","0","6","2","10",2019,32,2019-08-03,2019-08-09
"21","Polonnaruwa","6","0","0","0","0","1","0","0","0","1","0","3",2019,32,2019-08-03,2019-08-09
"22","Badulla","20","2","1","0","0","4","3","0","0","8","7","0",2019,32,2019-08-03,2019-08-09
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2019,32,2019-08-03,2019-08-09
"24","Ratnapura","95","1","0","0","0","25","1","0","0","7","4","1",2019,32,2019-08-03,2019-08-09
"25","Kegalle","65","0","1","0","0","4","1","0","0","9","1","2",2019,32,2019-08-03,2019-08-09
"26","Kalmune","11","3","0","0","0","0","0","0","0","4","0","0",2019,32,2019-08-03,2019-08-09
