"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","939","0","1","0","0","2","0","1","0","3","0","0",2017,21,2017-05-20,2017-05-26
"2","Gampaha","828","0","0","0","0","0","0","0","0","1","0","0",2017,21,2017-05-20,2017-05-26
"3","Kalutara","214","0","0","1","1","2","0","0","0","5","1","0",2017,21,2017-05-20,2017-05-26
"4","Kandy","261","4","0","0","0","1","3","0","0","4","2","0",2017,21,2017-05-20,2017-05-26
"5","Matale","46","0","1","0","0","0","0","0","0","0","0","0",2017,21,2017-05-20,2017-05-26
"6","NuwaraEliya","17","1","1","1","9","1","2","0","0","15","3","0",2017,21,2017-05-20,2017-05-26
"7","Galle","129","0","0","0","0","1","0","0","0","1","0","0",2017,21,2017-05-20,2017-05-26
"8","Hambanthota","68","0","0","0","0","0","0","0","0","3","0","7",2017,21,2017-05-20,2017-05-26
"9","Matara","120","0","0","0","0","1","0","0","0","0","0","1",2017,21,2017-05-20,2017-05-26
"10","Jaffna","69","1","0","0","1","0","1","0","0","5","0","0",2017,21,2017-05-20,2017-05-26
"11","Kilinochchi","4","0","0","0","0","0","0","0","0","0","0","0",2017,21,2017-05-20,2017-05-26
"12","Mannar","9","0","0","0","0","0","0","0","0","1","0","0",2017,21,2017-05-20,2017-05-26
"13","Vavuniya","15","2","0","0","0","0","0","0","0","0","0","0",2017,21,2017-05-20,2017-05-26
"14","Mullaitivu","9","0","0","0","0","0","0","0","0","0","0","0",2017,21,2017-05-20,2017-05-26
"15","Batticaloa","214","0","0","0","0","1","0","0","0","1","1","0",2017,21,2017-05-20,2017-05-26
"16","Ampara","15","0","0","0","0","0","0","0","0","0","0","0",2017,21,2017-05-20,2017-05-26
"17","Trincomalee","22","1","0","0","0","0","0","1","0","0","0","0",2017,21,2017-05-20,2017-05-26
"18","Kurunagala","268","1","1","0","0","1","1","0","0","2","0","2",2017,21,2017-05-20,2017-05-26
"19","Puttalam","188","2","0","0","0","1","0","0","0","1","0","0",2017,21,2017-05-20,2017-05-26
"20","Anuradhapura","55","0","0","0","0","0","0","0","0","4","0","0",2017,21,2017-05-20,2017-05-26
"21","Polonnaruwa","42","0","0","0","0","1","0","0","0","2","0","5",2017,21,2017-05-20,2017-05-26
"22","Badulla","49","0","0","0","0","0","2","0","0","7","2","0",2017,21,2017-05-20,2017-05-26
"23","Monaragala","42","2","0","0","0","0","1","1","0","2","1","0",2017,21,2017-05-20,2017-05-26
"24","Ratnapura","46","2","0","0","0","1","1","1","0","0","1","0",2017,21,2017-05-20,2017-05-26
"25","Kegalle","334","0","3","0","0","0","0","0","0","2","0","0",2017,21,2017-05-20,2017-05-26
"26","Kalmune","233","0","0","0","2","0","0","0","0","0","0","0",2017,21,2017-05-20,2017-05-26
