"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","113","1","0","3","0","1","0","0","0",2013,5,2013-01-26,2013-02-01
"2","Gampaha","11","0","0","0","0","0","0","2","0",2013,5,2013-01-26,2013-02-01
"3","Kalutara","6","0","1","1","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"4","Kandy","27","0","0","0","0","1","0","0","0",2013,5,2013-01-26,2013-02-01
"5","Matale","4","0","0","0","0","2","0","0","0",2013,5,2013-01-26,2013-02-01
"6","NuwaraEliya","9","1","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"7","Galle","4","0","1","0","0","2","1","0","0",2013,5,2013-01-26,2013-02-01
"8","Hambanthota","2","0","0","0","1","4","1","7","0",2013,5,2013-01-26,2013-02-01
"9","Matara","10","0","0","0","1","2","1","2","0",2013,5,2013-01-26,2013-02-01
"10","Jaffna","9","3","0","4","0","0","6","0","0",2013,5,2013-01-26,2013-02-01
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"12","Mannar","3","2","0","3","0","0","2","0","0",2013,5,2013-01-26,2013-02-01
"13","Vavuniya","0","0","0","0","0","1","0","0","0",2013,5,2013-01-26,2013-02-01
"14","Mullaitivu","1","0","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"15","Batticaloa","19","2","0","0","0","1","0","1","0",2013,5,2013-01-26,2013-02-01
"16","Ampara","0","3","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"17","Trincomalee","7","0","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"18","Kurunagala","81","2","3","0","0","1","1","0","0",2013,5,2013-01-26,2013-02-01
"19","Puttalam","45","0","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"20","Anuradhapura","6","1","0","0","0","1","0","0","0",2013,5,2013-01-26,2013-02-01
"21","Polonnaruwa","6","0","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"22","Badulla","3","1","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
"23","Monaragala","0","1","0","0","0","1","1","4","0",2013,5,2013-01-26,2013-02-01
"24","Ratnapura","9","7","7","0","0","1","0","1","0",2013,5,2013-01-26,2013-02-01
"25","Kegalle","1","0","1","0","0","0","1","4","0",2013,5,2013-01-26,2013-02-01
"26","Kalmune","3","0","0","0","0","0","0","0","0",2013,5,2013-01-26,2013-02-01
