"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","158","4","0","6","0","4","0","2","0",2010,29,2010-07-17,2010-07-23
"2","Gampaha","83","2","0","0","6","4","0","4","0",2010,29,2010-07-17,2010-07-23
"3","Kalutara","52","6","0","0","0","3","1","1","0",2010,29,2010-07-17,2010-07-23
"4","Kandy","28","6","0","1","1","4","4","0","0",2010,29,2010-07-17,2010-07-23
"5","Matale","18","6","0","2","1","1","0","1","0",2010,29,2010-07-17,2010-07-23
"6","NuwaraEliya","12","8","0","3","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"7","Galle","33","5","0","0","0","2","2","0","0",2010,29,2010-07-17,2010-07-23
"8","Hambanthota","36","6","0","0","0","0","1","0","0",2010,29,2010-07-17,2010-07-23
"9","Matara","31","1","1","0","0","0","4","0","0",2010,29,2010-07-17,2010-07-23
"10","Jaffna","45","10","0","7","1","0","0","3","0",2010,29,2010-07-17,2010-07-23
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"12","Mannar","6","1","0","1","0","0","0","1","0",2010,29,2010-07-17,2010-07-23
"13","Vavuniya","6","2","0","1","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"15","Batticaloa","11","5","0","1","2","0","0","0","0",2010,29,2010-07-17,2010-07-23
"16","Ampara","8","2","0","0","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"17","Trincomalee","23","5","1","1","1","0","1","0","0",2010,29,2010-07-17,2010-07-23
"18","Kurunagala","61","11","0","2","0","5","2","3","0",2010,29,2010-07-17,2010-07-23
"19","Puttalam","11","2","0","0","0","1","0","0","0",2010,29,2010-07-17,2010-07-23
"20","Anuradhapura","14","3","0","0","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"21","Polonnaruwa","7","3","0","0","1","0","0","0","0",2010,29,2010-07-17,2010-07-23
"22","Badulla","47","3","0","0","0","0","1","2","0",2010,29,2010-07-17,2010-07-23
"23","Monaragala","25","0","0","0","0","0","0","0","0",2010,29,2010-07-17,2010-07-23
"24","Ratnapura","67","7","0","0","4","2","0","2","0",2010,29,2010-07-17,2010-07-23
"25","Kegalle","35","5","1","1","0","9","0","3","0",2010,29,2010-07-17,2010-07-23
"26","Kalmune","1","5","0","0","0","0","0","1","0",2010,29,2010-07-17,2010-07-23
