"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","112","4","0","0","0","4","0","0","0",2011,19,2011-05-07,2011-05-13
"2","Gampaha","62","4","1","0","0","8","0","0","0",2011,19,2011-05-07,2011-05-13
"3","Kalutara","19","5","0","0","1","2","0","0","0",2011,19,2011-05-07,2011-05-13
"4","Kandy","8","7","0","0","0","4","0","0","0",2011,19,2011-05-07,2011-05-13
"5","Matale","2","1","0","0","0","1","0","0","0",2011,19,2011-05-07,2011-05-13
"6","NuwaraEliya","1","8","0","0","0","1","0","0","0",2011,19,2011-05-07,2011-05-13
"7","Galle","14","2","0","0","0","5","0","0","0",2011,19,2011-05-07,2011-05-13
"8","Hambanthota","6","0","0","0","0","27","0","0","0",2011,19,2011-05-07,2011-05-13
"9","Matara","17","1","0","1","3","8","2","0","0",2011,19,2011-05-07,2011-05-13
"10","Jaffna","1","4","0","2","0","0","0","0","0",2011,19,2011-05-07,2011-05-13
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2011,19,2011-05-07,2011-05-13
"12","Mannar","1","0","0","0","2","0","0","0","0",2011,19,2011-05-07,2011-05-13
"13","Vavuniya","2","0","0","1","33","0","0","0","0",2011,19,2011-05-07,2011-05-13
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,19,2011-05-07,2011-05-13
"15","Batticaloa","38","30","0","1","0","0","1","0","1",2011,19,2011-05-07,2011-05-13
"16","Ampara","0","0","0","0","0","1","0","0","0",2011,19,2011-05-07,2011-05-13
"17","Trincomalee","3","13","0","0","0","0","0","0","0",2011,19,2011-05-07,2011-05-13
"18","Kurunagala","10","9","1","1","0","19","0","1","0",2011,19,2011-05-07,2011-05-13
"19","Puttalam","4","2","0","0","0","1","0","0","0",2011,19,2011-05-07,2011-05-13
"20","Anuradhapura","4","4","0","0","0","4","0","0","0",2011,19,2011-05-07,2011-05-13
"21","Polonnaruwa","11","3","0","0","0","2","0","0","0",2011,19,2011-05-07,2011-05-13
"22","Badulla","2","9","0","0","0","0","0","0","0",2011,19,2011-05-07,2011-05-13
"23","Monaragala","3","1","0","0","1","8","0","0","0",2011,19,2011-05-07,2011-05-13
"24","Ratnapura","16","8","0","0","1","7","0","0","0",2011,19,2011-05-07,2011-05-13
"25","Kegalle","11","2","0","0","0","7","1","3","0",2011,19,2011-05-07,2011-05-13
"26","Kalmune","0","23","0","0","0","0","0","0","0",2011,19,2011-05-07,2011-05-13
