"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","220","4","0","2","4","4","0","0","0","1","0","0",2018,23,2018-06-02,2018-06-08
"2","Gampaha","110","3","0","0","3","1","0","3","0","17","2","1",2018,23,2018-06-02,2018-06-08
"3","Kalutara","93","3","0","0","0","36","0","0","0","9","2","4",2018,23,2018-06-02,2018-06-08
"4","Kandy","94","0","0","0","0","4","2","1","0","6","0","3",2018,23,2018-06-02,2018-06-08
"5","Matale","24","0","0","0","0","10","0","0","0","0","1","1",2018,23,2018-06-02,2018-06-08
"6","NuwaraEliya","3","1","0","0","0","1","10","0","0","4","0","0",2018,23,2018-06-02,2018-06-08
"7","Galle","28","0","0","0","0","9","1","0","0","3","1","0",2018,23,2018-06-02,2018-06-08
"8","Hambanthota","16","0","0","0","0","2","0","0","0","8","0","2",2018,23,2018-06-02,2018-06-08
"9","Matara","12","0","0","1","0","6","1","0","0","4","0","11",2018,23,2018-06-02,2018-06-08
"10","Jaffna","64","8","0","0","2","0","5","0","1","3","1","0",2018,23,2018-06-02,2018-06-08
"11","Kilinochchi","5","1","0","0","0","0","0","0","0","2","0","0",2018,23,2018-06-02,2018-06-08
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2018,23,2018-06-02,2018-06-08
"13","Vavuniya","10","1","0","1","0","0","0","0","0","7","0","0",2018,23,2018-06-02,2018-06-08
"14","Mullaitivu","3","0","0","0","0","0","0","0","0","0","0","0",2018,23,2018-06-02,2018-06-08
"15","Batticaloa","147","1","0","0","0","3","0","0","0","2","0","0",2018,23,2018-06-02,2018-06-08
"16","Ampara","20","7","0","0","0","3","0","1","1","6","2","0",2018,23,2018-06-02,2018-06-08
"17","Trincomalee","36","1","0","0","0","0","1","0","0","5","0","0",2018,23,2018-06-02,2018-06-08
"18","Kurunagala","33","0","1","0","0","3","0","1","0","9","2","9",2018,23,2018-06-02,2018-06-08
"19","Puttalam","23","1","0","0","0","3","0","0","0","4","3","0",2018,23,2018-06-02,2018-06-08
"20","Anuradhapura","28","2","0","0","0","7","0","0","0","17","2","12",2018,23,2018-06-02,2018-06-08
"21","Polonnaruwa","11","1","0","0","0","4","0","0","0","11","1","16",2018,23,2018-06-02,2018-06-08
"22","Badulla","10","6","0","0","0","10","2","2","0","9","1","0",2018,23,2018-06-02,2018-06-08
"23","Monaragala","11","1","0","0","0","10","5","0","0","1","4","1",2018,23,2018-06-02,2018-06-08
"24","Ratnapura","35","4","0","0","0","21","1","0","0","2","2","1",2018,23,2018-06-02,2018-06-08
"25","Kegalle","19","2","0","0","0","5","0","0","0","4","0","1",2018,23,2018-06-02,2018-06-08
"26","Kalmune","23","1","0","0","0","0","0","0","0","3","0","0",2018,23,2018-06-02,2018-06-08
