"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","14","03","00","07","20","21","02","02","00",2008,42,2008-10-11,2008-10-17
"2","Gampaha","09","05","00","00","00","25","00","02","00",2008,42,2008-10-11,2008-10-17
"3","Kalutara","05","05","00","00","00","18","00","00","00",2008,42,2008-10-11,2008-10-17
"4","Kandy","09","09","00","02","00","14","01","03","00",2008,42,2008-10-11,2008-10-17
"5","Matale","02","02","00","00","00","04","00","02","00",2008,42,2008-10-11,2008-10-17
"6","NuwaraEliya","02","05","00","00","00","05","00","02","00",2008,42,2008-10-11,2008-10-17
"7","Galle","00","03","00","00","00","10","00","00","00",2008,42,2008-10-11,2008-10-17
"8","Hambanthota","02","02","00","00","00","02","06","02","00",2008,42,2008-10-11,2008-10-17
"9","Matara","11","07","00","00","09","07","10","00","00",2008,42,2008-10-11,2008-10-17
"10","Jaffna","03","01","00","06","00","00","01","01","00",2008,42,2008-10-11,2008-10-17
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,42,2008-10-11,2008-10-17
"12","Mannar","00","00","00","00","00","00","00","00","00",2008,42,2008-10-11,2008-10-17
"13","Vavuniya","00","00","01","00","01","00","00","00","00",2008,42,2008-10-11,2008-10-17
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,42,2008-10-11,2008-10-17
"15","Batticaloa","01","10","00","01","00","00","00","02","00",2008,42,2008-10-11,2008-10-17
"16","Ampara","00","01","00","00","00","00","00","01","00",2008,42,2008-10-11,2008-10-17
"17","Trincomalee","00","05","00","00","00","00","00","00","00",2008,42,2008-10-11,2008-10-17
"18","Kurunagala","02","02","00","00","00","06","00","02","00",2008,42,2008-10-11,2008-10-17
"19","Puttalam","00","10","00","03","00","03","00","00","01",2008,42,2008-10-11,2008-10-17
"20","Anuradhapura","01","07","00","00","01","01","00","00","00",2008,42,2008-10-11,2008-10-17
"21","Polonnaruwa","00","02","00","00","00","00","00","00","00",2008,42,2008-10-11,2008-10-17
"22","Badulla","03","19","01","02","00","01","01","05","00",2008,42,2008-10-11,2008-10-17
"23","Monaragala","00","12","00","01","00","00","01","01","00",2008,42,2008-10-11,2008-10-17
"24","Ratnapura","00","03","00","00","00","04","00","00","00",2008,42,2008-10-11,2008-10-17
"25","Kegalle","03","04","00","01","01","13","00","02","00",2008,42,2008-10-11,2008-10-17
"26","Kalmune","00","01","00","01","00","00","00","00","00",2008,42,2008-10-11,2008-10-17
