"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","891","0","0","1","1","8","0","1","0","10","2","0",2019,46,2019-11-09,2019-11-15
"2","Gampaha","328","0","0","0","0","5","0","0","0","4","0","2",2019,46,2019-11-09,2019-11-15
"3","Kalutara","264","0","0","0","7","11","0","0","0","10","2","0",2019,46,2019-11-09,2019-11-15
"4","Kandy","448","0","0","0","0","1","1","0","0","5","2","2",2019,46,2019-11-09,2019-11-15
"5","Matale","153","1","0","0","0","0","0","0","0","1","0","4",2019,46,2019-11-09,2019-11-15
"6","NuwaraEliya","11","0","0","0","0","1","1","0","0","1","3","1",2019,46,2019-11-09,2019-11-15
"7","Galle","182","2","0","0","0","7","1","2","0","9","3","0",2019,46,2019-11-09,2019-11-15
"8","Hambanthota","42","1","0","1","0","14","3","0","0","4","0","2",2019,46,2019-11-09,2019-11-15
"9","Matara","93","1","0","0","0","4","1","0","0","7","0","8",2019,46,2019-11-09,2019-11-15
"10","Jaffna","449","10","0","3","0","2","23","0","0","0","1","0",2019,46,2019-11-09,2019-11-15
"11","Kilinochchi","19","14","0","0","2","0","2","0","0","0","0","0",2019,46,2019-11-09,2019-11-15
"12","Mannar","13","0","0","0","0","0","0","0","0","0","0","0",2019,46,2019-11-09,2019-11-15
"13","Vavuniya","9","2","0","0","0","0","0","0","0","0","0","0",2019,46,2019-11-09,2019-11-15
"14","Mullaitivu","11","5","0","0","0","0","0","0","0","0","0","2",2019,46,2019-11-09,2019-11-15
"15","Batticaloa","97","12","0","0","0","1","0","0","0","4","1","0",2019,46,2019-11-09,2019-11-15
"16","Ampara","11","0","1","0","0","5","0","0","0","6","5","0",2019,46,2019-11-09,2019-11-15
"17","Trincomalee","75","1","0","0","0","1","1","0","0","3","0","0",2019,46,2019-11-09,2019-11-15
"18","Kurunagala","100","1","1","0","0","49","2","1","1","5","1","11",2019,46,2019-11-09,2019-11-15
"19","Puttalam","118","2","0","0","0","1","0","0","0","0","1","0",2019,46,2019-11-09,2019-11-15
"20","Anuradhapura","46","2","0","0","0","6","0","1","0","3","1","7",2019,46,2019-11-09,2019-11-15
"21","Polonnaruwa","17","1","0","1","0","2","0","1","0","3","2","5",2019,46,2019-11-09,2019-11-15
"22","Badulla","82","0","1","0","0","3","1","1","0","6","2","0",2019,46,2019-11-09,2019-11-15
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2019,46,2019-11-09,2019-11-15
"24","Ratnapura","112","2","1","0","1","37","0","0","0","8","1","5",2019,46,2019-11-09,2019-11-15
"25","Kegalle","85","0","0","0","0","16","0","0","0","4","0","1",2019,46,2019-11-09,2019-11-15
"26","Kalmune","36","7","0","0","0","2","0","0","0","4","1","0",2019,46,2019-11-09,2019-11-15
