"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","44","6","0","9","3","16","0","3","0",2009,1,2008-12-27,2009-01-02
"2","Gampaha","23","4","0","0","1","2","0","3","0",2009,1,2008-12-27,2009-01-02
"3","Kalutara","5","7","0","1","0","3","0","1","0",2009,1,2008-12-27,2009-01-02
"4","Kandy","16","13","0","0","0","9","0","2","0",2009,1,2008-12-27,2009-01-02
"5","Matale","21","1","0","0","0","11","1","1","0",2009,1,2008-12-27,2009-01-02
"6","NuwaraEliya","2","6","0","4","0","1","1","0","0",2009,1,2008-12-27,2009-01-02
"7","Galle","0","8","0","0","0","10","0","0","0",2009,1,2008-12-27,2009-01-02
"8","Hambanthota","5","5","0","0","0","0","1","0","0",2009,1,2008-12-27,2009-01-02
"9","Matara","18","19","0","1","0","6","3","0","0",2009,1,2008-12-27,2009-01-02
"10","Jaffna","1","1","0","0","0","0","1","0","0",2009,1,2008-12-27,2009-01-02
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,1,2008-12-27,2009-01-02
"12","Mannar","0","2","0","3","0","0","0","0","0",2009,1,2008-12-27,2009-01-02
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2009,1,2008-12-27,2009-01-02
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,1,2008-12-27,2009-01-02
"15","Batticaloa","0","6","0","1","0","0","0","0","0",2009,1,2008-12-27,2009-01-02
"16","Ampara","0","0","0","1","0","0","0","1","0",2009,1,2008-12-27,2009-01-02
"17","Trincomalee","1","2","0","0","0","0","2","1","0",2009,1,2008-12-27,2009-01-02
"18","Kurunagala","10","3","1","0","1","4","1","0","0",2009,1,2008-12-27,2009-01-02
"19","Puttalam","5","7","1","1","0","3","1","0","0",2009,1,2008-12-27,2009-01-02
"20","Anuradhapura","0","0","0","0","2","0","0","1","0",2009,1,2008-12-27,2009-01-02
"21","Polonnaruwa","0","4","0","1","0","1","0","0","0",2009,1,2008-12-27,2009-01-02
"22","Badulla","1","19","0","2","0","2","4","11","0",2009,1,2008-12-27,2009-01-02
"23","Monaragala","0","2","0","0","0","0","2","3","0",2009,1,2008-12-27,2009-01-02
"24","Ratnapura","1","6","0","4","0","3","0","0","0",2009,1,2008-12-27,2009-01-02
"25","Kegalle","25","3","0","1","0","5","0","2","0",2009,1,2008-12-27,2009-01-02
"26","Kalmune","1","9","0","0","0","0","0","0","0",2009,1,2008-12-27,2009-01-02
