"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","75","3","0","1","0","1","0","0","0",2013,6,2013-02-02,2013-02-08
"2","Gampaha","28","1","0","0","0","1","0","0","0",2013,6,2013-02-02,2013-02-08
"3","Kalutara","23","5","0","0","4","5","0","2","0",2013,6,2013-02-02,2013-02-08
"4","Kandy","28","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"5","Matale","9","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"7","Galle","8","1","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"8","Hambanthota","5","1","0","0","0","1","1","1","0",2013,6,2013-02-02,2013-02-08
"9","Matara","3","1","0","0","0","1","0","0","0",2013,6,2013-02-02,2013-02-08
"10","Jaffna","5","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"12","Mannar","3","2","0","1","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"13","Vavuniya","1","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"15","Batticaloa","5","0","0","0","0","1","0","0","0",2013,6,2013-02-02,2013-02-08
"16","Ampara","1","1","0","0","0","0","0","1","0",2013,6,2013-02-02,2013-02-08
"17","Trincomalee","1","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"18","Kurunagala","18","0","0","0","0","0","1","5","0",2013,6,2013-02-02,2013-02-08
"19","Puttalam","0","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"20","Anuradhapura","3","0","1","0","0","3","0","0","0",2013,6,2013-02-02,2013-02-08
"21","Polonnaruwa","4","0","0","0","0","1","0","1","0",2013,6,2013-02-02,2013-02-08
"22","Badulla","0","0","0","0","0","0","0","0","0",2013,6,2013-02-02,2013-02-08
"23","Monaragala","1","0","0","0","0","1","0","0","0",2013,6,2013-02-02,2013-02-08
"24","Ratnapura","15","5","8","0","0","2","2","6","0",2013,6,2013-02-02,2013-02-08
"25","Kegalle","18","0","4","0","0","0","0","3","0",2013,6,2013-02-02,2013-02-08
"26","Kalmune","11","2","0","0","2","0","0","0","0",2013,6,2013-02-02,2013-02-08
