"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","291","0","0","3","0","4","0","0","0","17","2","0",2018,3,2018-01-13,2018-01-19
"2","Gampaha","162","2","1","3","3","5","0","0","0","14","1","0",2018,3,2018-01-13,2018-01-19
"3","Kalutara","87","2","0","0","0","2","0","0","0","9","2","0",2018,3,2018-01-13,2018-01-19
"4","Kandy","97","0","0","0","0","2","1","0","0","3","0","0",2018,3,2018-01-13,2018-01-19
"5","Matale","24","0","0","0","0","0","0","0","0","2","1","0",2018,3,2018-01-13,2018-01-19
"6","NuwaraEliya","10","0","0","0","1","1","4","0","0","11","0","0",2018,3,2018-01-13,2018-01-19
"7","Galle","3","1","0","0","0","0","0","0","0","1","0","0",2018,3,2018-01-13,2018-01-19
"8","Hambanthota","36","0","0","0","0","0","1","0","0","7","0","3",2018,3,2018-01-13,2018-01-19
"9","Matara","36","0","0","0","2","2","0","0","0","4","0","3",2018,3,2018-01-13,2018-01-19
"10","Jaffna","131","6","0","1","0","1","24","0","0","5","0","0",2018,3,2018-01-13,2018-01-19
"11","Kilinochchi","6","0","0","1","0","0","1","0","0","0","0","0",2018,3,2018-01-13,2018-01-19
"12","Mannar","4","0","0","0","0","1","0","0","0","1","1","0",2018,3,2018-01-13,2018-01-19
"13","Vavuniya","17","0","0","1","5","2","1","0","1","1","0","0",2018,3,2018-01-13,2018-01-19
"14","Mullaitivu","1","0","0","0","0","1","0","0","0","0","0","0",2018,3,2018-01-13,2018-01-19
"15","Batticaloa","142","8","0","0","0","1","0","0","0","1","1","0",2018,3,2018-01-13,2018-01-19
"16","Ampara","8","1","0","0","0","7","0","0","0","5","0","0",2018,3,2018-01-13,2018-01-19
"17","Trincomalee","12","1","0","0","0","1","0","0","0","6","0","0",2018,3,2018-01-13,2018-01-19
"18","Kurunagala","143","5","1","2","0","1","0","0","0","7","6","4",2018,3,2018-01-13,2018-01-19
"19","Puttalam","119","1","0","0","1","4","1","0","0","1","1","0",2018,3,2018-01-13,2018-01-19
"20","Anuradhapura","24","2","0","1","0","9","2","0","0","6","0","5",2018,3,2018-01-13,2018-01-19
"21","Polonnaruwa","13","2","0","0","5","10","0","0","0","4","0","12",2018,3,2018-01-13,2018-01-19
"22","Badulla","18","1","0","0","0","1","0","0","0","4","2","0",2018,3,2018-01-13,2018-01-19
"23","Monaragala","53","3","0","0","0","12","4","0","0","3","0","1",2018,3,2018-01-13,2018-01-19
"24","Ratnapura","51","2","1","1","0","7","1","0","0","6","5","1",2018,3,2018-01-13,2018-01-19
"25","Kegalle","66","1","0","0","13","3","1","0","0","10","1","0",2018,3,2018-01-13,2018-01-19
"26","Kalmune","150","1","0","0","0","1","0","0","0","5","0","0",2018,3,2018-01-13,2018-01-19
