"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","19","1","0","1","1","9","0","1","0",2010,46,2010-11-13,2010-11-19
"2","Gampaha","9","2","0","2","0","15","0","3","0",2010,46,2010-11-13,2010-11-19
"3","Kalutara","3","3","0","1","0","8","2","0","0",2010,46,2010-11-13,2010-11-19
"4","Kandy","2","3","0","0","0","9","0","0","0",2010,46,2010-11-13,2010-11-19
"5","Matale","0","4","0","0","0","1","0","1","0",2010,46,2010-11-13,2010-11-19
"6","NuwaraEliya","4","3","0","0","0","0","0","1","0",2010,46,2010-11-13,2010-11-19
"7","Galle","0","1","0","0","0","0","0","1","0",2010,46,2010-11-13,2010-11-19
"8","Hambanthota","2","2","0","0","0","2","0","0","0",2010,46,2010-11-13,2010-11-19
"9","Matara","2","0","0","0","0","6","0","0","0",2010,46,2010-11-13,2010-11-19
"10","Jaffna","9","5","0","15","0","0","1","1","0",2010,46,2010-11-13,2010-11-19
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,46,2010-11-13,2010-11-19
"12","Mannar","5","0","0","1","0","0","0","0","0",2010,46,2010-11-13,2010-11-19
"13","Vavuniya","1","1","0","1","0","0","0","0","0",2010,46,2010-11-13,2010-11-19
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,46,2010-11-13,2010-11-19
"15","Batticaloa","2","3","0","1","0","0","0","0","1",2010,46,2010-11-13,2010-11-19
"16","Ampara","0","1","0","0","0","0","0","0","0",2010,46,2010-11-13,2010-11-19
"17","Trincomalee","2","0","0","0","3","6","0","0","0",2010,46,2010-11-13,2010-11-19
"18","Kurunagala","4","9","0","3","0","7","1","3","0",2010,46,2010-11-13,2010-11-19
"19","Puttalam","4","10","0","1","0","1","0","0","0",2010,46,2010-11-13,2010-11-19
"20","Anuradhapura","2","8","0","0","0","0","1","1","0",2010,46,2010-11-13,2010-11-19
"21","Polonnaruwa","1","1","0","0","0","8","0","0","0",2010,46,2010-11-13,2010-11-19
"22","Badulla","4","2","0","1","0","1","1","1","0",2010,46,2010-11-13,2010-11-19
"23","Monaragala","9","1","0","1","0","1","0","3","0",2010,46,2010-11-13,2010-11-19
"24","Ratnapura","4","0","1","0","0","3","0","0","0",2010,46,2010-11-13,2010-11-19
"25","Kegalle","6","0","0","2","0","16","1","1","0",2010,46,2010-11-13,2010-11-19
"26","Kalmune","15","1","0","0","0","0","0","0","0",2010,46,2010-11-13,2010-11-19
