"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","332","0","0","0","0","0","0","0","0","2","0","0",2017,15,2017-04-08,2017-04-14
"2","Gampaha","389","0","0","1","0","0","0","0","0","1","0","0",2017,15,2017-04-08,2017-04-14
"3","Kalutara","152","0","1","1","0","12","1","0","0","2","3","0",2017,15,2017-04-08,2017-04-14
"4","Kandy","41","0","0","2","0","0","1","1","0","2","0","0",2017,15,2017-04-08,2017-04-14
"5","Matale","13","0","0","0","0","0","0","0","0","1","0","0",2017,15,2017-04-08,2017-04-14
"6","NuwaraEliya","10","0","0","2","0","0","0","1","0","1","1","0",2017,15,2017-04-08,2017-04-14
"7","Galle","16","0","0","0","0","2","0","0","0","1","0","0",2017,15,2017-04-08,2017-04-14
"8","Hambanthota","32","0","1","0","0","0","0","0","0","2","0","0",2017,15,2017-04-08,2017-04-14
"9","Matara","50","0","1","0","0","1","0","0","0","4","0","0",2017,15,2017-04-08,2017-04-14
"10","Jaffna","96","7","1","2","0","1","3","0","0","12","1","0",2017,15,2017-04-08,2017-04-14
"11","Kilinochchi","11","0","0","0","0","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"12","Mannar","8","0","0","0","0","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"13","Vavuniya","24","0","0","0","0","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"14","Mullaitivu","3","2","0","0","1","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"15","Batticaloa","269","0","0","0","0","1","0","0","0","3","0","0",2017,15,2017-04-08,2017-04-14
"16","Ampara","10","0","0","0","0","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"17","Trincomalee","190","1","0","0","2","0","0","0","0","1","2","0",2017,15,2017-04-08,2017-04-14
"18","Kurunagala","103","0","0","0","0","0","1","1","0","7","1","1",2017,15,2017-04-08,2017-04-14
"19","Puttalam","36","0","0","0","0","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"20","Anuradhapura","24","0","0","0","0","0","0","0","0","1","0","6",2017,15,2017-04-08,2017-04-14
"21","Polonnaruwa","23","0","0","0","0","0","0","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"22","Badulla","14","1","0","0","0","2","2","1","0","5","2","0",2017,15,2017-04-08,2017-04-14
"23","Monaragala","28","0","0","0","0","3","1","0","0","0","0","0",2017,15,2017-04-08,2017-04-14
"24","Ratnapura","20","0","1","0","0","1","0","0","0","1","1","0",2017,15,2017-04-08,2017-04-14
"25","Kegalle","56","2","0","0","0","1","1","0","0","0","2","0",2017,15,2017-04-08,2017-04-14
"26","Kalmune","42","1","0","0","8","0","0","0","0","2","0","0",2017,15,2017-04-08,2017-04-14
