"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","70","0","0","1","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"2","Gampaha","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"3","Kalutara","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"4","Kandy","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"5","Matale","0","1","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"6","NuwaraEliya","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"7","Galle","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"8","Hambanthota","4","0","0","0","0","1","1","0","0",2012,23,2012-06-02,2012-06-08
"9","Matara","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"10","Jaffna","0","2","0","2","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"13","Vavuniya","0","0","0","1","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"15","Batticaloa","8","6","0","0","1","0","0","0","1",2012,23,2012-06-02,2012-06-08
"16","Ampara","1","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"17","Trincomalee","2","1","0","0","1","1","0","0","0",2012,23,2012-06-02,2012-06-08
"18","Kurunagala","15","0","0","0","0","2","0","2","0",2012,23,2012-06-02,2012-06-08
"19","Puttalam","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"20","Anuradhapura","2","0","0","0","0","2","0","0","0",2012,23,2012-06-02,2012-06-08
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"22","Badulla","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"23","Monaragala","2","0","0","0","0","0","0","2","0",2012,23,2012-06-02,2012-06-08
"24","Ratnapura","40","1","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"25","Kegalle","0","0","0","0","0","0","0","0","0",2012,23,2012-06-02,2012-06-08
"26","Kalmune","0","1","0","0","1","0","0","0","0",2012,23,2012-06-02,2012-06-08
