"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","70","1","0","0","0","21","1","0","0","4","1","0",2020,25,2020-06-13,2020-06-19
"2","Gampaha","27","1","0","1","0","17","0","1","0","4","1","1",2020,25,2020-06-13,2020-06-19
"3","Kalutara","64","0","0","1","0","24","1","0","0","6","4","0",2020,25,2020-06-13,2020-06-19
"4","Kandy","121","1","0","0","1","15","7","1","0","5","1","5",2020,25,2020-06-13,2020-06-19
"5","Matale","4","0","0","0","0","8","0","0","0","0","0","10",2020,25,2020-06-13,2020-06-19
"6","NuwaraEliya","2","0","0","1","3","9","2","0","0","0","0","0",2020,25,2020-06-13,2020-06-19
"7","Galle","9","0","0","0","0","9","0","0","0","1","1","0",2020,25,2020-06-13,2020-06-19
"8","Hambanthota","6","1","0","0","0","12","2","0","0","5","4","20",2020,25,2020-06-13,2020-06-19
"9","Matara","0","0","0","0","0","0","0","0","0","0","0","0",2020,25,2020-06-13,2020-06-19
"10","Jaffna","13","4","0","1","1","1","6","0","0","0","1","0",2020,25,2020-06-13,2020-06-19
"11","Kilinochchi","5","2","0","1","1","3","1","0","0","1","1","5",2020,25,2020-06-13,2020-06-19
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2020,25,2020-06-13,2020-06-19
"13","Vavuniya","2","0","0","0","0","0","0","0","0","1","0","0",2020,25,2020-06-13,2020-06-19
"14","Mullaitivu","0","0","0","0","0","1","0","0","1","1","0","0",2020,25,2020-06-13,2020-06-19
"15","Batticaloa","27","3","0","0","0","1","0","3","0","0","0","0",2020,25,2020-06-13,2020-06-19
"16","Ampara","4","1","0","0","0","1","0","0","0","1","1","0",2020,25,2020-06-13,2020-06-19
"17","Trincomalee","0","3","0","0","0","3","0","0","0","0","0","0",2020,25,2020-06-13,2020-06-19
"18","Kurunagala","22","2","0","0","6","25","5","0","0","4","1","24",2020,25,2020-06-13,2020-06-19
"19","Puttalam","8","1","1","0","0","11","1","0","0","0","3","1",2020,25,2020-06-13,2020-06-19
"20","Anuradhapura","4","1","0","1","0","9","0","1","0","1","1","7",2020,25,2020-06-13,2020-06-19
"21","Polonnaruwa","8","0","0","0","0","7","0","0","0","4","1","8",2020,25,2020-06-13,2020-06-19
"22","Badulla","13","0","1","0","0","20","6","0","0","2","3","3",2020,25,2020-06-13,2020-06-19
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,25,2020-06-13,2020-06-19
"24","Ratnapura","145","3","0","0","3","114","4","0","0","2","10","20",2020,25,2020-06-13,2020-06-19
"25","Kegalle","25","3","0","1","1","20","4","0","0","4","2","3",2020,25,2020-06-13,2020-06-19
"26","Kalmune","11","3","0","0","0","1","0","0","0","2","0","0",2020,25,2020-06-13,2020-06-19
