"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","37","0","0","0","0","5","0","0","0","4","1","0",2020,42,2020-10-10,2020-10-16
"2","Gampaha","5","0","0","0","0","0","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"3","Kalutara","11","1","0","0","0","15","0","0","0","3","4","0",2020,42,2020-10-10,2020-10-16
"4","Kandy","45","3","0","0","2","12","1","2","0","1","0","3",2020,42,2020-10-10,2020-10-16
"5","Matale","1","0","0","0","0","0","0","0","0","1","0","7",2020,42,2020-10-10,2020-10-16
"6","NuwaraEliya","0","0","0","1","0","3","2","0","0","0","1","0",2020,42,2020-10-10,2020-10-16
"7","Galle","5","1","0","0","0","32","0","0","0","4","0","0",2020,42,2020-10-10,2020-10-16
"8","Hambanthota","1","0","0","1","0","5","2","0","0","6","2","10",2020,42,2020-10-10,2020-10-16
"9","Matara","7","0","0","0","0","15","2","0","0","2","3","11",2020,42,2020-10-10,2020-10-16
"10","Jaffna","15","5","0","1","3","1","14","0","0","5","0","0",2020,42,2020-10-10,2020-10-16
"11","Kilinochchi","0","2","0","0","0","0","1","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"12","Mannar","0","0","0","1","0","0","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"13","Vavuniya","0","1","0","0","0","1","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"15","Batticaloa","67","3","0","0","0","0","0","0","0","1","3","0",2020,42,2020-10-10,2020-10-16
"16","Ampara","1","0","0","0","1","0","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"17","Trincomalee","0","0","0","0","0","0","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"18","Kurunagala","9","0","0","0","0","5","0","0","1","9","0","1",2020,42,2020-10-10,2020-10-16
"19","Puttalam","3","1","0","0","0","1","0","0","0","0","1","0",2020,42,2020-10-10,2020-10-16
"20","Anuradhapura","0","0","0","0","0","0","2","0","0","1","0","0",2020,42,2020-10-10,2020-10-16
"21","Polonnaruwa","5","1","0","0","0","0","0","1","0","8","0","7",2020,42,2020-10-10,2020-10-16
"22","Badulla","2","1","0","0","0","3","2","2","0","1","1","0",2020,42,2020-10-10,2020-10-16
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,42,2020-10-10,2020-10-16
"24","Ratnapura","11","1","0","0","0","13","0","0","0","1","1","2",2020,42,2020-10-10,2020-10-16
"25","Kegalle","4","0","0","0","0","11","2","0","0","3","0","2",2020,42,2020-10-10,2020-10-16
"26","Kalmune","5","0","0","0","0","0","0","0","0","0","2","0",2020,42,2020-10-10,2020-10-16
