"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","25","07","00","01","05","03","00","02","00",2008,32,2008-08-02,2008-08-08
"2","Gampaha","23","07","00","00","00","11","00","03","00",2008,32,2008-08-02,2008-08-08
"3","Kalutara","03","03","00","00","00","04","00","03","00",2008,32,2008-08-02,2008-08-08
"4","Kandy","07","09","00","00","00","10","03","00","00",2008,32,2008-08-02,2008-08-08
"5","Matale","02","00","00","00","00","06","00","00","00",2008,32,2008-08-02,2008-08-08
"6","NuwaraEliya","02","05","00","03","00","01","00","00","00",2008,32,2008-08-02,2008-08-08
"7","Galle","06","05","00","00","00","04","00","00","00",2008,32,2008-08-02,2008-08-08
"8","Hambanthota","02","00","00","00","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"9","Matara","11","05","00","00","00","05","06","00","00",2008,32,2008-08-02,2008-08-08
"10","Jaffna","00","02","00","00","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"12","Mannar","00","01","00","18","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"13","Vavuniya","00","03","00","00","01","00","00","00","00",2008,32,2008-08-02,2008-08-08
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"15","Batticaloa","00","07","00","00","01","00","00","01","00",2008,32,2008-08-02,2008-08-08
"16","Ampara","00","02","00","00","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"17","Trincomalee","01","01","00","00","00","00","00","00","00",2008,32,2008-08-02,2008-08-08
"18","Kurunagala","07","05","00","01","00","19","00","03","00",2008,32,2008-08-02,2008-08-08
"19","Puttalam","01","00","00","02","00","02","01","00","00",2008,32,2008-08-02,2008-08-08
"20","Anuradhapura","00","03","00","00","00","03","00","00","00",2008,32,2008-08-02,2008-08-08
"21","Polonnaruwa","01","05","00","00","00","01","00","00","00",2008,32,2008-08-02,2008-08-08
"22","Badulla","02","13","01","07","00","01","01","03","00",2008,32,2008-08-02,2008-08-08
"23","Monaragala","00","02","01","00","02","00","00","04","00",2008,32,2008-08-02,2008-08-08
"24","Ratnapura","05","10","00","00","00","03","00","01","00",2008,32,2008-08-02,2008-08-08
"25","Kegalle","06","03","02","00","01","10","00","13","00",2008,32,2008-08-02,2008-08-08
"26","Kalmune","01","03","00","00","01","00","00","00","00",2008,32,2008-08-02,2008-08-08
