"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","220","0","0","0","0","0","0","0","0","2","1","0",2017,8,2017-02-18,2017-02-24
"2","Gampaha","23","0","0","0","0","0","0","0","0","3","0","0",2017,8,2017-02-18,2017-02-24
"3","Kalutara","40","1","0","0","4","4","0","0","0","10","1","0",2017,8,2017-02-18,2017-02-24
"4","Kandy","28","7","0","0","0","0","4","0","0","8","0","0",2017,8,2017-02-18,2017-02-24
"5","Matale","22","0","0","0","0","0","0","0","0","0","0","0",2017,8,2017-02-18,2017-02-24
"6","NuwaraEliya","4","0","0","0","0","0","3","0","0","2","2","0",2017,8,2017-02-18,2017-02-24
"7","Galle","53","2","1","0","0","1","0","0","0","6","2","0",2017,8,2017-02-18,2017-02-24
"8","Hambanthota","24","2","0","1","5","0","1","1","0","6","1","10",2017,8,2017-02-18,2017-02-24
"9","Matara","69","2","0","0","0","1","0","0","0","6","0","4",2017,8,2017-02-18,2017-02-24
"10","Jaffna","165","4","1","1","2","1","24","0","0","2","1","0",2017,8,2017-02-18,2017-02-24
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2017,8,2017-02-18,2017-02-24
"12","Mannar","16","1","0","0","0","0","0","0","0","0","0","0",2017,8,2017-02-18,2017-02-24
"13","Vavuniya","15","1","0","0","0","3","1","0","0","1","0","0",2017,8,2017-02-18,2017-02-24
"14","Mullaitivu","4","0","0","0","0","0","0","0","0","0","0","0",2017,8,2017-02-18,2017-02-24
"15","Batticaloa","55","0","0","0","0","0","0","0","0","2","0","0",2017,8,2017-02-18,2017-02-24
"16","Ampara","1","0","0","0","0","0","0","0","0","3","0","0",2017,8,2017-02-18,2017-02-24
"17","Trincomalee","225","0","0","0","0","0","0","1","0","4","0","0",2017,8,2017-02-18,2017-02-24
"18","Kurunagala","49","0","0","0","0","2","0","1","0","14","1","0",2017,8,2017-02-18,2017-02-24
"19","Puttalam","26","3","0","0","0","0","0","0","0","4","1","0",2017,8,2017-02-18,2017-02-24
"20","Anuradhapura","16","0","0","0","0","0","0","1","0","4","0","9",2017,8,2017-02-18,2017-02-24
"21","Polonnaruwa","5","0","0","2","0","0","0","0","0","2","0","0",2017,8,2017-02-18,2017-02-24
"22","Badulla","22","2","0","0","0","0","1","0","0","5","2","0",2017,8,2017-02-18,2017-02-24
"23","Monaragala","19","0","0","0","0","1","0","0","0","0","0","0",2017,8,2017-02-18,2017-02-24
"24","Ratnapura","43","4","3","1","0","5","0","1","0","8","4","0",2017,8,2017-02-18,2017-02-24
"25","Kegalle","20","1","2","0","0","1","0","0","0","3","2","0",2017,8,2017-02-18,2017-02-24
"26","Kalmune","4","0","0","0","0","0","0","0","0","4","0","0",2017,8,2017-02-18,2017-02-24
