"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","149","2","0","11","0","4","0","2","0",2011,32,2011-08-06,2011-08-12
"2","Gampaha","100","1","3","5","0","4","1","180","0",2011,32,2011-08-06,2011-08-12
"3","Kalutara","19","1","0","0","1","1","0","0","0",2011,32,2011-08-06,2011-08-12
"4","Kandy","18","4","0","0","0","0","2","0","0",2011,32,2011-08-06,2011-08-12
"5","Matale","2","0","0","2","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"6","NuwaraEliya","3","2","0","0","0","1","0","2","0",2011,32,2011-08-06,2011-08-12
"7","Galle","6","0","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"8","Hambanthota","7","5","0","0","0","4","0","0","0",2011,32,2011-08-06,2011-08-12
"9","Matara","2","3","0","0","1","1","1","0","0",2011,32,2011-08-06,2011-08-12
"10","Jaffna","9","11","0","2","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"11","Kilinochchi","3","3","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"12","Mannar","0","1","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"13","Vavuniya","0","0","0","0","8","0","0","0","0",2011,32,2011-08-06,2011-08-12
"14","Mullaitivu","0","2","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"15","Batticaloa","2","3","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"16","Ampara","2","3","0","1","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"17","Trincomalee","2","7","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"18","Kurunagala","17","6","1","3","0","5","5","1","0",2011,32,2011-08-06,2011-08-12
"19","Puttalam","4","2","0","0","0","0","0","0","0",2011,32,2011-08-06,2011-08-12
"20","Anuradhapura","2","1","0","0","9","0","0","1","0",2011,32,2011-08-06,2011-08-12
"21","Polonnaruwa","3","2","0","0","0","1","0","1","0",2011,32,2011-08-06,2011-08-12
"22","Badulla","13","7","0","0","2","2","2","2","0",2011,32,2011-08-06,2011-08-12
"23","Monaragala","3","3","0","3","0","0","0","2","0",2011,32,2011-08-06,2011-08-12
"24","Ratnapura","12","4","0","2","0","4","0","0","0",2011,32,2011-08-06,2011-08-12
"25","Kegalle","17","1","0","1","0","1","2","3","0",2011,32,2011-08-06,2011-08-12
"26","Kalmune","0","4","0","0","1","0","0","0","0",2011,32,2011-08-06,2011-08-12
