"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","80","6","0","9","27","36","0","3","0",2009,40,2009-09-26,2009-10-02
"2","Gampaha","41","2","0","2","2","4","0","11","0",2009,40,2009-09-26,2009-10-02
"3","Kalutara","10","6","1","1","0","25","0","0","0",2009,40,2009-09-26,2009-10-02
"4","Kandy","57","10","0","1","0","1","1","3","0",2009,40,2009-09-26,2009-10-02
"5","Matale","22","1","0","0","0","2","0","0","0",2009,40,2009-09-26,2009-10-02
"6","NuwaraEliya","4","10","0","3","5","2","3","0","0",2009,40,2009-09-26,2009-10-02
"7","Galle","13","2","0","1","2","15","0","0","0",2009,40,2009-09-26,2009-10-02
"8","Hambanthota","8","1","0","1","0","1","0","2","0",2009,40,2009-09-26,2009-10-02
"9","Matara","11","4","2","0","2","6","4","1","0",2009,40,2009-09-26,2009-10-02
"10","Jaffna","0","0","0","0","0","0","0","0","0",2009,40,2009-09-26,2009-10-02
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,40,2009-09-26,2009-10-02
"12","Mannar","0","1","0","5","0","0","0","2","0",2009,40,2009-09-26,2009-10-02
"13","Vavuniya","26","0","0","13","0","0","0","3","0",2009,40,2009-09-26,2009-10-02
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,40,2009-09-26,2009-10-02
"15","Batticaloa","5","4","0","0","0","0","1","0","0",2009,40,2009-09-26,2009-10-02
"16","Ampara","0","1","0","0","0","0","0","0","0",2009,40,2009-09-26,2009-10-02
"17","Trincomalee","2","7","0","0","0","0","0","0","0",2009,40,2009-09-26,2009-10-02
"18","Kurunagala","25","7","0","4","0","1","0","3","0",2009,40,2009-09-26,2009-10-02
"19","Puttalam","6","9","0","2","0","0","0","1","0",2009,40,2009-09-26,2009-10-02
"20","Anuradhapura","2","4","0","0","0","0","1","2","0",2009,40,2009-09-26,2009-10-02
"21","Polonnaruwa","2","7","0","0","0","0","0","14","0",2009,40,2009-09-26,2009-10-02
"22","Badulla","8","21","0","4","0","0","3","2","0",2009,40,2009-09-26,2009-10-02
"23","Monaragala","1","8","0","0","4","0","0","0","0",2009,40,2009-09-26,2009-10-02
"24","Ratnapura","14","2","0","0","0","10","0","8","0",2009,40,2009-09-26,2009-10-02
"25","Kegalle","9","1","0","0","0","7","0","5","0",2009,40,2009-09-26,2009-10-02
"26","Kalmune","2","0","0","0","0","0","0","1","0",2009,40,2009-09-26,2009-10-02
