"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","221","2","0","0","1","2","0","0","0","6","0","0",2017,43,2017-10-21,2017-10-27
"2","Gampaha","238","0","1","0","1","10","0","0","0","5","0","0",2017,43,2017-10-21,2017-10-27
"3","Kalutara","99","1","0","1","0","14","0","3","0","11","4","0",2017,43,2017-10-21,2017-10-27
"4","Kandy","196","1","0","0","6","2","1","0","0","3","1","1",2017,43,2017-10-21,2017-10-27
"5","Matale","60","0","0","0","0","0","0","1","1","0","0","0",2017,43,2017-10-21,2017-10-27
"6","NuwaraEliya","8","1","1","2","0","0","4","1","0","6","0","0",2017,43,2017-10-21,2017-10-27
"7","Galle","51","0","0","0","0","17","1","0","0","0","1","0",2017,43,2017-10-21,2017-10-27
"8","Hambanthota","36","0","0","0","0","3","0","0","0","0","0","6",2017,43,2017-10-21,2017-10-27
"9","Matara","38","2","0","1","0","6","1","1","0","2","1","7",2017,43,2017-10-21,2017-10-27
"10","Jaffna","183","26","0","1","0","1","11","0","0","7","0","0",2017,43,2017-10-21,2017-10-27
"11","Kilinochchi","4","3","0","0","0","0","0","0","0","0","1","0",2017,43,2017-10-21,2017-10-27
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2017,43,2017-10-21,2017-10-27
"13","Vavuniya","17","1","0","2","0","0","1","0","0","2","1","0",2017,43,2017-10-21,2017-10-27
"14","Mullaitivu","6","0","0","0","0","2","0","0","0","1","0","0",2017,43,2017-10-21,2017-10-27
"15","Batticaloa","35","6","0","0","0","0","0","1","0","1","2","0",2017,43,2017-10-21,2017-10-27
"16","Ampara","10","2","0","0","2","0","0","0","0","6","2","0",2017,43,2017-10-21,2017-10-27
"17","Trincomalee","21","3","0","1","0","2","0","1","0","3","0","1",2017,43,2017-10-21,2017-10-27
"18","Kurunagala","138","4","0","0","1","2","1","0","1","6","1","2",2017,43,2017-10-21,2017-10-27
"19","Puttalam","143","1","0","0","0","0","0","0","0","2","0","0",2017,43,2017-10-21,2017-10-27
"20","Anuradhapura","25","1","1","0","0","2","0","1","0","4","1","9",2017,43,2017-10-21,2017-10-27
"21","Polonnaruwa","16","3","1","0","0","2","0","0","0","5","1","2",2017,43,2017-10-21,2017-10-27
"22","Badulla","28","2","0","0","0","3","0","0","0","7","10","0",2017,43,2017-10-21,2017-10-27
"23","Monaragala","147","2","0","0","0","2","2","0","0","3","3","0",2017,43,2017-10-21,2017-10-27
"24","Ratnapura","50","0","0","0","0","5","2","0","0","1","0","1",2017,43,2017-10-21,2017-10-27
"25","Kegalle","63","1","0","1","4","5","1","0","0","22","1","0",2017,43,2017-10-21,2017-10-27
"26","Kalmune","53","1","0","0","1","1","0","0","0","1","2","0",2017,43,2017-10-21,2017-10-27
