"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","292","3","0","3","0","2","0","0","0","9","0","0",2018,50,2018-12-08,2018-12-14
"2","Gampaha","213","4","1","0","11","4","0","1","0","12","1","2",2018,50,2018-12-08,2018-12-14
"3","Kalutara","83","1","0","1","2","21","0","1","0","16","2","0",2018,50,2018-12-08,2018-12-14
"4","Kandy","75","0","0","0","2","0","1","0","0","4","0","1",2018,50,2018-12-08,2018-12-14
"5","Matale","12","0","0","1","0","6","0","0","0","2","0","9",2018,50,2018-12-08,2018-12-14
"6","NuwaraEliya","8","1","0","0","0","2","7","0","0","0","1","0",2018,50,2018-12-08,2018-12-14
"7","Galle","26","0","1","0","0","6","1","0","0","3","1","0",2018,50,2018-12-08,2018-12-14
"8","Hambanthota","33","0","0","0","1","4","4","0","0","4","0","12",2018,50,2018-12-08,2018-12-14
"9","Matara","25","0","0","0","0","11","2","3","0","6","1","13",2018,50,2018-12-08,2018-12-14
"10","Jaffna","270","5","0","1","0","0","30","0","0","1","0","0",2018,50,2018-12-08,2018-12-14
"11","Kilinochchi","2","1","0","0","0","1","1","0","0","0","0","1",2018,50,2018-12-08,2018-12-14
"12","Mannar","14","0","0","0","0","0","0","0","0","0","0","0",2018,50,2018-12-08,2018-12-14
"13","Vavuniya","9","0","0","1","0","0","0","0","0","1","0","0",2018,50,2018-12-08,2018-12-14
"14","Mullaitivu","5","0","0","0","0","0","1","0","0","0","0","0",2018,50,2018-12-08,2018-12-14
"15","Batticaloa","72","16","0","0","0","6","0","0","0","2","0","0",2018,50,2018-12-08,2018-12-14
"16","Ampara","5","3","0","0","0","10","0","0","0","2","3","0",2018,50,2018-12-08,2018-12-14
"17","Trincomalee","53","1","0","2","0","1","0","0","0","5","0","0",2018,50,2018-12-08,2018-12-14
"18","Kurunagala","62","2","1","0","0","12","2","2","0","4","1","25",2018,50,2018-12-08,2018-12-14
"19","Puttalam","59","4","0","1","0","1","1","0","0","5","2","0",2018,50,2018-12-08,2018-12-14
"20","Anuradhapura","13","0","1","0","0","11","0","2","0","4","1","14",2018,50,2018-12-08,2018-12-14
"21","Polonnaruwa","6","0","0","0","0","13","0","0","0","7","0","1",2018,50,2018-12-08,2018-12-14
"22","Badulla","11","0","0","0","0","3","1","2","0","4","4","0",2018,50,2018-12-08,2018-12-14
"23","Monaragala","20","3","0","0","0","14","2","0","0","3","7","2",2018,50,2018-12-08,2018-12-14
"24","Ratnapura","52","7","0","0","0","24","0","2","0","1","4","4",2018,50,2018-12-08,2018-12-14
"25","Kegalle","24","2","0","0","0","10","2","0","0","13","0","3",2018,50,2018-12-08,2018-12-14
"26","Kalmune","30","3","0","1","0","2","0","0","0","6","0","0",2018,50,2018-12-08,2018-12-14
