"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","44","03","01","03","03","01","00","04","00",2008,2,2008-01-05,2008-01-11
"2","Gampaha","24","00","00","02","00","02","00","00","00",2008,2,2008-01-05,2008-01-11
"3","Kalutara","05","02","00","01","00","04","00","03","00",2008,2,2008-01-05,2008-01-11
"4","Kandy","04","05","00","01","00","04","00","03","00",2008,2,2008-01-05,2008-01-11
"5","Matale","01","01","00","02","00","13","00","00","00",2008,2,2008-01-05,2008-01-11
"6","NuwaraEliya","00","00","00","02","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"7","Galle","06","06","00","02","00","09","00","01","00",2008,2,2008-01-05,2008-01-11
"8","Hambanthota","01","03","00","00","00","01","04","00","00",2008,2,2008-01-05,2008-01-11
"9","Matara","06","06","00","01","00","06","05","00","00",2008,2,2008-01-05,2008-01-11
"10","Jaffna","00","00","00","00","00","00","02","01","00",2008,2,2008-01-05,2008-01-11
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"12","Mannar","00","00","00","04","00","00","00","01","00",2008,2,2008-01-05,2008-01-11
"13","Vavuniya","00","01","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"15","Batticaloa","00","01","00","00","00","00","00","02","00",2008,2,2008-01-05,2008-01-11
"16","Ampara","00","07","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"17","Trincomalee","02","00","00","00","00","00","00","01","00",2008,2,2008-01-05,2008-01-11
"18","Kurunagala","15","20","02","02","00","00","02","00","00",2008,2,2008-01-05,2008-01-11
"19","Puttalam","05","02","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"20","Anuradhapura","03","05","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"21","Polonnaruwa","04","05","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
"22","Badulla","03","17","00","03","00","02","04","04","00",2008,2,2008-01-05,2008-01-11
"23","Monaragala","01","03","00","00","03","06","04","01","00",2008,2,2008-01-05,2008-01-11
"24","Ratnapura","05","03","01","00","00","02","01","01","00",2008,2,2008-01-05,2008-01-11
"25","Kegalle","07","09","03","01","00","02","00","01","00",2008,2,2008-01-05,2008-01-11
"26","Kalmune","00","02","00","00","00","00","00","00","00",2008,2,2008-01-05,2008-01-11
