"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","28","0","1","3","1","24","0","0","1",2009,13,2009-03-21,2009-03-27
"2","Gampaha","10","4","0","0","0","5","0","1","0",2009,13,2009-03-21,2009-03-27
"3","Kalutara","3","6","0","3","0","3","0","0","0",2009,13,2009-03-21,2009-03-27
"4","Kandy","23","13","0","0","2","7","2","0","0",2009,13,2009-03-21,2009-03-27
"5","Matale","14","1","0","0","0","12","0","0","0",2009,13,2009-03-21,2009-03-27
"6","NuwaraEliya","2","6","0","2","0","0","0","1","0",2009,13,2009-03-21,2009-03-27
"7","Galle","2","3","0","0","1","7","1","0","0",2009,13,2009-03-21,2009-03-27
"8","Hambanthota","2","1","0","0","0","0","1","2","0",2009,13,2009-03-21,2009-03-27
"9","Matara","7","4","0","0","0","5","2","0","0",2009,13,2009-03-21,2009-03-27
"10","Jaffna","0","2","0","3","0","0","2","1","0",2009,13,2009-03-21,2009-03-27
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
"12","Mannar","0","1","0","2","4","0","0","6","0",2009,13,2009-03-21,2009-03-27
"13","Vavuniya","0","4","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
"15","Batticaloa","36","1","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
"16","Ampara","0","1","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
"17","Trincomalee","0","1","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
"18","Kurunagala","7","0","0","1","0","0","0","2","0",2009,13,2009-03-21,2009-03-27
"19","Puttalam","5","4","0","1","0","7","0","0","0",2009,13,2009-03-21,2009-03-27
"20","Anuradhapura","15","1","0","0","0","2","0","0","0",2009,13,2009-03-21,2009-03-27
"21","Polonnaruwa","0","0","0","1","3","2","0","0","0",2009,13,2009-03-21,2009-03-27
"22","Badulla","2","2","0","0","0","0","0","4","0",2009,13,2009-03-21,2009-03-27
"23","Monaragala","1","0","0","0","0","0","1","0","0",2009,13,2009-03-21,2009-03-27
"24","Ratnapura","3","11","1","0","0","1","0","0","0",2009,13,2009-03-21,2009-03-27
"25","Kegalle","5","2","0","0","0","1","1","3","0",2009,13,2009-03-21,2009-03-27
"26","Kalmune","1","3","0","0","0","0","0","0","0",2009,13,2009-03-21,2009-03-27
