"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","49","05","00","05","00","04","00","00","00",2008,1,2007-12-29,2008-01-04
"2","Gampaha","44","00","00","01","00","05","00","02","00",2008,1,2007-12-29,2008-01-04
"3","Kalutara","13","04","00","01","00","03","00","00","00",2008,1,2007-12-29,2008-01-04
"4","Kandy","07","05","00","00","02","07","01","05","00",2008,1,2007-12-29,2008-01-04
"5","Matale","03","05","00","01","00","08","00","01","00",2008,1,2007-12-29,2008-01-04
"6","NuwaraEliya","00","01","00","00","00","01","01","04","00",2008,1,2007-12-29,2008-01-04
"7","Galle","06","03","00","01","00","18","01","00","00",2008,1,2007-12-29,2008-01-04
"8","Hambanthota","01","04","00","01","00","01","00","00","00",2008,1,2007-12-29,2008-01-04
"9","Matara","10","03","00","09","00","02","04","00","01",2008,1,2007-12-29,2008-01-04
"10","Jaffna","00","00","00","00","00","00","00","00","00",2008,1,2007-12-29,2008-01-04
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,1,2007-12-29,2008-01-04
"12","Mannar","00","00","00","07","00","00","00","00","00",2008,1,2007-12-29,2008-01-04
"13","Vavuniya","03","03","00","00","00","00","00","00","00",2008,1,2007-12-29,2008-01-04
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,1,2007-12-29,2008-01-04
"15","Batticaloa","00","02","00","00","00","00","00","03","00",2008,1,2007-12-29,2008-01-04
"16","Ampara","00","05","00","00","00","01","00","00","00",2008,1,2007-12-29,2008-01-04
"17","Trincomalee","01","03","00","00","01","00","00","00","00",2008,1,2007-12-29,2008-01-04
"18","Kurunagala","16","17","00","01","00","01","00","02","00",2008,1,2007-12-29,2008-01-04
"19","Puttalam","15","07","00","01","01","01","00","00","00",2008,1,2007-12-29,2008-01-04
"20","Anuradhapura","14","00","01","01","02","00","02","00","00",2008,1,2007-12-29,2008-01-04
"21","Polonnaruwa","04","02","00","00","00","00","00","02","00",2008,1,2007-12-29,2008-01-04
"22","Badulla","01","02","00","02","00","01","01","01","00",2008,1,2007-12-29,2008-01-04
"23","Monaragala","00","11","00","00","00","01","00","00","00",2008,1,2007-12-29,2008-01-04
"24","Ratnapura","03","07","00","01","41","00","00","00","00",2008,1,2007-12-29,2008-01-04
"25","Kegalle","10","09","01","00","00","05","00","04","00",2008,1,2007-12-29,2008-01-04
"26","Kalmune","00","00","00","00","00","00","00","01","00",2008,1,2007-12-29,2008-01-04
