"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","123","6","0","3","0","6","0","0","0","10","3","0",2015,10,2015-02-28,2015-03-06
"2","Gampaha","26","0","0","0","6","10","1","2","0","1","0","0",2015,10,2015-02-28,2015-03-06
"3","Kalutara","26","2","0","0","3","7","0","1","0","7","2","0",2015,10,2015-02-28,2015-03-06
"4","Kandy","6","0","0","0","0","0","0","0","0","0","0","0",2015,10,2015-02-28,2015-03-06
"5","Matale","9","0","0","0","0","1","1","2","0","0","0","0",2015,10,2015-02-28,2015-03-06
"6","NuwaraEliya","4","3","0","1","0","1","2","4","0","2","0","0",2015,10,2015-02-28,2015-03-06
"7","Galle","19","4","0","0","0","3","5","0","0","2","0","0",2015,10,2015-02-28,2015-03-06
"8","Hambanthota","3","1","0","0","0","0","0","2","0","1","0","13",2015,10,2015-02-28,2015-03-06
"9","Matara","14","4","0","0","25","4","0","1","0","9","0","0",2015,10,2015-02-28,2015-03-06
"10","Jaffna","29","17","0","12","0","0","26","0","0","5","2","0",2015,10,2015-02-28,2015-03-06
"11","Kilinochchi","1","4","0","0","0","1","0","0","0","3","0","0",2015,10,2015-02-28,2015-03-06
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,10,2015-02-28,2015-03-06
"13","Vavuniya","2","2","0","0","0","0","1","0","0","0","1","0",2015,10,2015-02-28,2015-03-06
"14","Mullaitivu","2","0","0","0","0","0","0","1","0","0","0","0",2015,10,2015-02-28,2015-03-06
"15","Batticaloa","28","5","0","2","0","0","0","0","0","0","2","0",2015,10,2015-02-28,2015-03-06
"16","Ampara","1","0","0","0","0","0","0","0","0","2","0","0",2015,10,2015-02-28,2015-03-06
"17","Trincomalee","12","0","0","1","0","0","2","0","0","5","1","0",2015,10,2015-02-28,2015-03-06
"18","Kurunagala","30","5","0","0","1","8","0","1","0","12","1","1",2015,10,2015-02-28,2015-03-06
"19","Puttalam","5","0","1","0","5","0","0","0","0","1","1","0",2015,10,2015-02-28,2015-03-06
"20","Anuradhapura","9","0","0","0","3","6","2","0","0","4","0","12",2015,10,2015-02-28,2015-03-06
"21","Polonnaruwa","2","1","0","0","0","0","0","0","0","3","0","2",2015,10,2015-02-28,2015-03-06
"22","Badulla","6","1","0","0","0","2","5","4","0","2","1","0",2015,10,2015-02-28,2015-03-06
"23","Monaragala","5","0","0","2","0","6","2","2","0","1","0","0",2015,10,2015-02-28,2015-03-06
"24","Ratnapura","18","3","0","0","0","10","1","12","0","0","2","0",2015,10,2015-02-28,2015-03-06
"25","Kegalle","5","1","0","0","0","6","2","2","0","7","0","0",2015,10,2015-02-28,2015-03-06
"26","Kalmune","10","1","0","0","0","0","0","0","0","0","0","0",2015,10,2015-02-28,2015-03-06
