"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","1958","0","0","0","0","0","0","0","0","4","0","0",2017,30,2017-07-22,2017-07-28
"2","Gampaha","2135","1","0","0","0","0","0","0","0","13","0","0",2017,30,2017-07-22,2017-07-28
"3","Kalutara","616","1","0","0","0","1","0","0","0","7","1","1",2017,30,2017-07-22,2017-07-28
"4","Kandy","1062","7","0","0","0","1","1","0","0","7","0","0",2017,30,2017-07-22,2017-07-28
"5","Matale","175","0","0","0","1","0","0","0","0","0","0","0",2017,30,2017-07-22,2017-07-28
"6","NuwaraEliya","85","1","0","1","41","5","2","0","0","4","0","0",2017,30,2017-07-22,2017-07-28
"7","Galle","332","1","0","1","0","7","2","0","0","15","2","0",2017,30,2017-07-22,2017-07-28
"8","Hambanthota","127","0","0","0","0","1","1","0","0","7","0","2",2017,30,2017-07-22,2017-07-28
"9","Matara","489","3","0","0","0","2","3","1","0","5","0","1",2017,30,2017-07-22,2017-07-28
"10","Jaffna","86","10","0","0","0","0","2","0","0","1","0","0",2017,30,2017-07-22,2017-07-28
"11","Kilinochchi","16","1","0","0","0","0","0","0","0","0","0","0",2017,30,2017-07-22,2017-07-28
"12","Mannar","10","0","0","0","0","0","0","0","0","1","0","0",2017,30,2017-07-22,2017-07-28
"13","Vavuniya","8","1","0","0","0","0","0","0","0","1","0","0",2017,30,2017-07-22,2017-07-28
"14","Mullaitivu","15","0","0","0","0","0","0","0","0","2","0","0",2017,30,2017-07-22,2017-07-28
"15","Batticaloa","60","1","0","0","0","0","0","0","0","5","0","0",2017,30,2017-07-22,2017-07-28
"16","Ampara","78","0","0","0","0","0","0","0","0","6","0","0",2017,30,2017-07-22,2017-07-28
"17","Trincomalee","35","0","0","0","0","0","0","0","0","0","0","0",2017,30,2017-07-22,2017-07-28
"18","Kurunagala","486","0","0","0","2","2","0","1","0","10","3","0",2017,30,2017-07-22,2017-07-28
"19","Puttalam","394","0","0","0","0","0","0","0","0","1","1","0",2017,30,2017-07-22,2017-07-28
"20","Anuradhapura","177","0","1","0","0","3","0","0","0","3","0","1",2017,30,2017-07-22,2017-07-28
"21","Polonnaruwa","48","1","0","0","0","0","1","0","0","6","0","3",2017,30,2017-07-22,2017-07-28
"22","Badulla","298","6","0","0","0","4","1","0","0","8","0","0",2017,30,2017-07-22,2017-07-28
"23","Monaragala","109","1","0","0","0","0","1","0","0","1","0","0",2017,30,2017-07-22,2017-07-28
"24","Ratnapura","715","3","2","1","0","6","0","0","0","2","1","0",2017,30,2017-07-22,2017-07-28
"25","Kegalle","441","1","0","0","0","2","0","0","0","9","0","0",2017,30,2017-07-22,2017-07-28
"26","Kalmune","58","3","0","0","1","0","0","0","0","0","0","0",2017,30,2017-07-22,2017-07-28
