"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","91","2","0","2","0","7","0","2","0",2012,36,2012-09-01,2012-09-07
"2","Gampaha","110","1","0","3","1","5","0","6","0",2012,36,2012-09-01,2012-09-07
"3","Kalutara","30","1","0","1","0","3","0","0","0",2012,36,2012-09-01,2012-09-07
"4","Kandy","31","2","0","0","0","2","4","4","0",2012,36,2012-09-01,2012-09-07
"5","Matale","19","2","0","1","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"6","NuwaraEliya","7","1","0","1","0","1","0","1","0",2012,36,2012-09-01,2012-09-07
"7","Galle","24","5","0","1","0","4","4","0","0",2012,36,2012-09-01,2012-09-07
"8","Hambanthota","6","1","0","0","1","1","3","0","0",2012,36,2012-09-01,2012-09-07
"9","Matara","24","1","0","1","0","5","1","0","0",2012,36,2012-09-01,2012-09-07
"10","Jaffna","10","2","0","5","1","0","0","2","1",2012,36,2012-09-01,2012-09-07
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"12","Mannar","0","0","0","0","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"13","Vavuniya","9","2","0","0","0","0","1","0","0",2012,36,2012-09-01,2012-09-07
"14","Mullaitivu","0","0","0","1","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"15","Batticaloa","1","6","0","0","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"16","Ampara","0","0","0","0","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"17","Trincomalee","0","7","0","0","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"18","Kurunagala","57","2","0","0","1","1","2","7","0",2012,36,2012-09-01,2012-09-07
"19","Puttalam","79","2","0","0","0","0","1","1","0",2012,36,2012-09-01,2012-09-07
"20","Anuradhapura","4","1","0","0","0","0","0","0","0",2012,36,2012-09-01,2012-09-07
"21","Polonnaruwa","2","3","1","0","0","0","1","0","0",2012,36,2012-09-01,2012-09-07
"22","Badulla","8","6","0","2","0","2","6","0","0",2012,36,2012-09-01,2012-09-07
"23","Monaragala","4","0","0","0","0","0","2","1","0",2012,36,2012-09-01,2012-09-07
"24","Ratnapura","66","5","0","0","0","3","1","2","0",2012,36,2012-09-01,2012-09-07
"25","Kegalle","56","2","0","0","0","3","1","8","0",2012,36,2012-09-01,2012-09-07
"26","Kalmune","0","4","0","0","3","1","0","0","0",2012,36,2012-09-01,2012-09-07
