"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","16","2","0","0","1","4","0","1","0",2010,13,2010-03-27,2010-04-02
"2","Gampaha","12","0","0","0","0","2","0","1","1",2010,13,2010-03-27,2010-04-02
"3","Kalutara","14","1","1","0","3","6","0","0","0",2010,13,2010-03-27,2010-04-02
"4","Kandy","5","0","1","0","0","1","0","0","0",2010,13,2010-03-27,2010-04-02
"5","Matale","5","6","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"6","NuwaraEliya","1","2","0","0","0","1","0","0","0",2010,13,2010-03-27,2010-04-02
"7","Galle","20","4","0","0","0","3","0","1","0",2010,13,2010-03-27,2010-04-02
"8","Hambanthota","2","1","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"9","Matara","2","0","0","0","0","4","0","0","0",2010,13,2010-03-27,2010-04-02
"10","Jaffna","0","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"12","Mannar","6","0","0","1","0","0","0","2","0",2010,13,2010-03-27,2010-04-02
"13","Vavuniya","1","0","0","0","0","0","0","1","0",2010,13,2010-03-27,2010-04-02
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"15","Batticaloa","21","0","0","0","2","0","0","0","0",2010,13,2010-03-27,2010-04-02
"16","Ampara","1","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"17","Trincomalee","9","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"18","Kurunagala","4","0","0","0","0","4","1","3","0",2010,13,2010-03-27,2010-04-02
"19","Puttalam","1","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"20","Anuradhapura","1","1","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"22","Badulla","1","0","0","5","0","1","1","1","0",2010,13,2010-03-27,2010-04-02
"23","Monaragala","3","1","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
"24","Ratnapura","16","4","0","0","0","2","0","0","0",2010,13,2010-03-27,2010-04-02
"25","Kegalle","0","1","0","0","0","1","0","0","0",2010,13,2010-03-27,2010-04-02
"26","Kalmune","14","0","0","0","0","0","0","0","0",2010,13,2010-03-27,2010-04-02
