"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","296","3","0","0","1","8","0","1","0","4","1","0",2014,45,2014-11-01,2014-11-07
"2","Gampaha","179","2","0","0","1","21","0","4","0","3","1","0",2014,45,2014-11-01,2014-11-07
"3","Kalutara","46","3","0","7","1","11","0","0","0","1","3","0",2014,45,2014-11-01,2014-11-07
"4","Kandy","72","1","0","0","0","4","1","12","0","1","2","0",2014,45,2014-11-01,2014-11-07
"5","Matale","18","1","0","0","0","1","0","0","0","0","0","4",2014,45,2014-11-01,2014-11-07
"6","NuwaraEliya","4","10","0","1","1","2","1","2","0","4","2","0",2014,45,2014-11-01,2014-11-07
"7","Galle","11","1","0","0","0","4","1","1","0","5","0","0",2014,45,2014-11-01,2014-11-07
"8","Hambanthota","5","1","0","0","0","1","0","0","0","0","0","5",2014,45,2014-11-01,2014-11-07
"9","Matara","9","1","0","0","0","6","3","5","0","2","1","0",2014,45,2014-11-01,2014-11-07
"10","Jaffna","48","60","0","9","0","1","6","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"12","Mannar","0","1","0","0","0","0","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"13","Vavuniya","4","6","0","13","2","0","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"14","Mullaitivu","3","6","0","0","1","0","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"15","Batticaloa","6","6","0","1","0","0","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"16","Ampara","2","3","0","0","0","0","0","0","0","4","0",".0",2014,45,2014-11-01,2014-11-07
"17","Trincomalee","6","0","0","0","0","0","0","0","0","1","2","0",2014,45,2014-11-01,2014-11-07
"18","Kurunagala","53","7","0","1","4","5","2","0","0","5","1","3",2014,45,2014-11-01,2014-11-07
"19","Puttalam","17","1","1","0","0","0","0","0","0","1","0","0",2014,45,2014-11-01,2014-11-07
"20","Anuradhapura","4","18","0","0","1","0","0","1","0","3","2","10",2014,45,2014-11-01,2014-11-07
"21","Polonnaruwa","6","2","0","0","0","1","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
"22","Badulla","39","9","0","0","1","1","1","3","0","0","3","0",2014,45,2014-11-01,2014-11-07
"23","Monaragala","12","5","0","0","0","0","2","3","0","2","0","1",2014,45,2014-11-01,2014-11-07
"24","Ratnapura","14","3","0","0","0","6","1","11","0","0","0","0",2014,45,2014-11-01,2014-11-07
"25","Kegalle","35","1","0","0","0","10","1","10","0","4","1","0",2014,45,2014-11-01,2014-11-07
"26","Kalmune","3","0","0","0","0","0","0","0","0","0","0","0",2014,45,2014-11-01,2014-11-07
