"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","27","1","1","1","0","18","0","0","1",2009,11,2009-03-07,2009-03-13
"2","Gampaha","4","2","0","1","0","5","0","0","1",2009,11,2009-03-07,2009-03-13
"3","Kalutara","11","2","0","1","0","4","0","0","1",2009,11,2009-03-07,2009-03-13
"4","Kandy","29","6","0","0","2","0","1","0","0",2009,11,2009-03-07,2009-03-13
"5","Matale","19","1","0","1","0","6","0","0","0",2009,11,2009-03-07,2009-03-13
"6","NuwaraEliya","0","19","0","1","0","0","0","3","0",2009,11,2009-03-07,2009-03-13
"7","Galle","2","3","1","0","0","0","0","0","1",2009,11,2009-03-07,2009-03-13
"8","Hambanthota","2","0","1","0","0","0","1","0","0",2009,11,2009-03-07,2009-03-13
"9","Matara","6","7","0","0","0","4","2","1","0",2009,11,2009-03-07,2009-03-13
"10","Jaffna","1","0","0","2","0","0","2","0","0",2009,11,2009-03-07,2009-03-13
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,11,2009-03-07,2009-03-13
"12","Mannar","0","0","0","1","0","0","0","0","0",2009,11,2009-03-07,2009-03-13
"13","Vavuniya","0","3","0","0","0","0","0","0","0",2009,11,2009-03-07,2009-03-13
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,11,2009-03-07,2009-03-13
"15","Batticaloa","27","2","1","0","0","0","0","0","0",2009,11,2009-03-07,2009-03-13
"16","Ampara","0","0","0","0","0","1","0","0","0",2009,11,2009-03-07,2009-03-13
"17","Trincomalee","0","2","0","0","0","0","0","0","0",2009,11,2009-03-07,2009-03-13
"18","Kurunagala","10","2","0","0","0","2","0","4","0",2009,11,2009-03-07,2009-03-13
"19","Puttalam","6","4","0","6","0","8","3","0","0",2009,11,2009-03-07,2009-03-13
"20","Anuradhapura","23","2","1","1","0","0","1","0","0",2009,11,2009-03-07,2009-03-13
"21","Polonnaruwa","3","0","0","1","0","3","0","1","0",2009,11,2009-03-07,2009-03-13
"22","Badulla","1","4","0","0","0","1","1","5","0",2009,11,2009-03-07,2009-03-13
"23","Monaragala","1","0","0","0","0","0","1","1","0",2009,11,2009-03-07,2009-03-13
"24","Ratnapura","3","21","0","1","0","1","0","0","0",2009,11,2009-03-07,2009-03-13
"25","Kegalle","11","3","0","0","0","2","0","1","0",2009,11,2009-03-07,2009-03-13
"26","Kalmune","2","1","0","0","1","0","0","0","0",2009,11,2009-03-07,2009-03-13
