"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","53","5","0","2","0","3","0","0","1",2009,4,2009-01-17,2009-01-23
"2","Gampaha","24","4","2","1","0","3","0","2","0",2009,4,2009-01-17,2009-01-23
"3","Kalutara","19","5","0","2","0","3","0","0","0",2009,4,2009-01-17,2009-01-23
"4","Kandy","32","4","0","0","0","6","2","0","0",2009,4,2009-01-17,2009-01-23
"5","Matale","20","3","0","0","0","11","0","0","0",2009,4,2009-01-17,2009-01-23
"6","NuwaraEliya","2","6","0","6","0","1","0","3","0",2009,4,2009-01-17,2009-01-23
"7","Galle","2","1","1","0","0","4","0","1","0",2009,4,2009-01-17,2009-01-23
"8","Hambanthota","7","3","2","0","0","1","2","0","0",2009,4,2009-01-17,2009-01-23
"9","Matara","15","6","0","0","0","6","6","0","0",2009,4,2009-01-17,2009-01-23
"10","Jaffna","0","0","0","0","0","0","0","0","0",2009,4,2009-01-17,2009-01-23
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,4,2009-01-17,2009-01-23
"12","Mannar","1","1","0","6","0","0","0","1","0",2009,4,2009-01-17,2009-01-23
"13","Vavuniya","2","1","0","1","0","2","0","0","0",2009,4,2009-01-17,2009-01-23
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,4,2009-01-17,2009-01-23
"15","Batticaloa","1","1","2","1","0","0","0","0","0",2009,4,2009-01-17,2009-01-23
"16","Ampara","1","0","0","0","0","1","0","0","0",2009,4,2009-01-17,2009-01-23
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2009,4,2009-01-17,2009-01-23
"18","Kurunagala","25","4","1","1","0","2","2","1","0",2009,4,2009-01-17,2009-01-23
"19","Puttalam","0","2","2","0","0","0","1","1","0",2009,4,2009-01-17,2009-01-23
"20","Anuradhapura","2","1","0","0","0","8","1","0","0",2009,4,2009-01-17,2009-01-23
"21","Polonnaruwa","1","1","0","0","0","0","0","0","0",2009,4,2009-01-17,2009-01-23
"22","Badulla","3","7","0","1","0","2","2","11","0",2009,4,2009-01-17,2009-01-23
"23","Monaragala","2","1","0","0","0","0","1","1","0",2009,4,2009-01-17,2009-01-23
"24","Ratnapura","2","7","0","0","0","0","1","0","0",2009,4,2009-01-17,2009-01-23
"25","Kegalle","14","1","0","1","1","3","1","8","0",2009,4,2009-01-17,2009-01-23
"26","Kalmune","10","11","0","2","0","0","0","1","0",2009,4,2009-01-17,2009-01-23
