"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","19","11","00","06","01","102","00","00","00",2008,39,2008-09-20,2008-09-26
"2","Gampaha","05","04","00","02","00","29","00","03","00",2008,39,2008-09-20,2008-09-26
"3","Kalutara","03","03","00","09","00","21","00","01","00",2008,39,2008-09-20,2008-09-26
"4","Kandy","05","04","00","00","00","15","03","00","00",2008,39,2008-09-20,2008-09-26
"5","Matale","03","02","00","01","00","09","00","01","00",2008,39,2008-09-20,2008-09-26
"6","NuwaraEliya","00","08","00","05","00","06","00","01","00",2008,39,2008-09-20,2008-09-26
"7","Galle","02","03","01","01","00","09","01","00","00",2008,39,2008-09-20,2008-09-26
"8","Hambanthota","00","04","00","00","00","02","01","00","00",2008,39,2008-09-20,2008-09-26
"9","Matara","01","06","00","02","00","17","02","00","00",2008,39,2008-09-20,2008-09-26
"10","Jaffna","00","04","00","01","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"12","Mannar","00","02","00","00","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"13","Vavuniya","00","01","00","01","03","00","00","00","00",2008,39,2008-09-20,2008-09-26
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"15","Batticaloa","00","06","00","01","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"16","Ampara","00","01","00","00","00","01","00","01","00",2008,39,2008-09-20,2008-09-26
"17","Trincomalee","00","02","00","00","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"18","Kurunagala","03","01","00","00","00","17","00","05","01",2008,39,2008-09-20,2008-09-26
"19","Puttalam","01","09","00","02","00","05","01","00","00",2008,39,2008-09-20,2008-09-26
"20","Anuradhapura","00","03","00","01","00","01","01","00","00",2008,39,2008-09-20,2008-09-26
"21","Polonnaruwa","00","05","00","00","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
"22","Badulla","03","05","00","00","00","02","00","00","00",2008,39,2008-09-20,2008-09-26
"23","Monaragala","00","07","00","01","00","01","03","03","00",2008,39,2008-09-20,2008-09-26
"24","Ratnapura","01","05","00","01","00","03","00","00","00",2008,39,2008-09-20,2008-09-26
"25","Kegalle","05","06","00","02","02","47","01","09","00",2008,39,2008-09-20,2008-09-26
"26","Kalmune","00","04","00","00","00","00","00","00","00",2008,39,2008-09-20,2008-09-26
