"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","15","0","0","2","1","13","0","0","0",2008,52,2008-12-20,2008-12-26
"2","Gampaha","7","4","0","0","0","4","1","1","0",2008,52,2008-12-20,2008-12-26
"3","Kalutara","1","3","0","0","0","5","0","1","0",2008,52,2008-12-20,2008-12-26
"4","Kandy","11","4","0","0","1","5","1","3","0",2008,52,2008-12-20,2008-12-26
"5","Matale","4","2","1","0","0","8","0","0","0",2008,52,2008-12-20,2008-12-26
"6","NuwaraEliya","0","6","0","1","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"7","Galle","0","7","0","0","0","5","0","0","0",2008,52,2008-12-20,2008-12-26
"8","Hambanthota","6","4","0","0","0","3","5","0","0",2008,52,2008-12-20,2008-12-26
"9","Matara","22","8","0","2","0","6","4","0","0",2008,52,2008-12-20,2008-12-26
"10","Jaffna","0","0","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"12","Mannar","8","0","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"13","Vavuniya","0","1","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"15","Batticaloa","1","2","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"16","Ampara","0","1","0","0","0","2","0","0","0",2008,52,2008-12-20,2008-12-26
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"18","Kurunagala","2","6","1","0","4","2","4","1","0",2008,52,2008-12-20,2008-12-26
"19","Puttalam","1","8","0","0","0","2","0","0","0",2008,52,2008-12-20,2008-12-26
"20","Anuradhapura","2","6","0","0","0","6","0","0","0",2008,52,2008-12-20,2008-12-26
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0",2008,52,2008-12-20,2008-12-26
"22","Badulla","1","1","0","2","0","1","1","7","0",2008,52,2008-12-20,2008-12-26
"23","Monaragala","1","5","0","1","3","5","5","0","0",2008,52,2008-12-20,2008-12-26
"24","Ratnapura","2","17","0","1","0","4","0","0","0",2008,52,2008-12-20,2008-12-26
"25","Kegalle","16","2","1","2","1","3","0","0","0",2008,52,2008-12-20,2008-12-26
"26","Kalmune","0","12","0","0","0","0","0","1","0",2008,52,2008-12-20,2008-12-26
