"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","211","3","0","1","0","6","0","0","0","10","2","0",2019,22,2019-05-25,2019-05-31
"2","Gampaha","102","3","0","0","0","0","0","1","0","4","1","5",2019,22,2019-05-25,2019-05-31
"3","Kalutara","92","0","0","1","4","9","0","0","0","16","1","0",2019,22,2019-05-25,2019-05-31
"4","Kandy","58","4","0","0","0","5","0","0","0","7","2","0",2019,22,2019-05-25,2019-05-31
"5","Matale","2","0","0","0","0","0","0","0","0","0","0","2",2019,22,2019-05-25,2019-05-31
"6","NuwaraEliya","3","9","0","0","1","4","0","0","0","2","0","0",2019,22,2019-05-25,2019-05-31
"7","Galle","223","0","0","0","0","11","1","0","0","10","0","0",2019,22,2019-05-25,2019-05-31
"8","Hambanthota","24","0","0","0","0","2","1","1","0","5","1","22",2019,22,2019-05-25,2019-05-31
"9","Matara","35","2","0","0","0","15","1","1","0","5","0","5",2019,22,2019-05-25,2019-05-31
"10","Jaffna","9","8","0","1","2","0","3","0","0","10","2","0",2019,22,2019-05-25,2019-05-31
"11","Kilinochchi","7","0","0","0","0","0","0","0","0","0","0","0",2019,22,2019-05-25,2019-05-31
"12","Mannar","1","0","0","0","0","0","0","0","0","0","0","0",2019,22,2019-05-25,2019-05-31
"13","Vavuniya","4","0","0","0","0","2","0","0","0","0","0","0",2019,22,2019-05-25,2019-05-31
"14","Mullaitivu","1","0","0","0","0","2","0","0","0","0","0","0",2019,22,2019-05-25,2019-05-31
"15","Batticaloa","25","2","0","1","0","2","0","0","0","7","1","0",2019,22,2019-05-25,2019-05-31
"16","Ampara","2","5","0","0","2","1","0","1","0","3","1","0",2019,22,2019-05-25,2019-05-31
"17","Trincomalee","20","0","0","0","6","0","0","0","0","4","0","0",2019,22,2019-05-25,2019-05-31
"18","Kurunagala","29","2","0","0","0","3","0","1","0","10","3","13",2019,22,2019-05-25,2019-05-31
"19","Puttalam","3","1","0","0","0","0","0","0","0","3","0","1",2019,22,2019-05-25,2019-05-31
"20","Anuradhapura","7","2","0","0","1","1","1","0","1","3","2","10",2019,22,2019-05-25,2019-05-31
"21","Polonnaruwa","6","0","0","0","0","5","0","0","0","14","0","6",2019,22,2019-05-25,2019-05-31
"22","Badulla","13","2","0","0","0","11","5","0","0","8","7","0",2019,22,2019-05-25,2019-05-31
"23","Monaragala","10","0","0","0","0","5","2","0","0","5","4","0",2019,22,2019-05-25,2019-05-31
"24","Ratnapura","65","2","0","0","0","27","0","2","0","9","2","1",2019,22,2019-05-25,2019-05-31
"25","Kegalle","30","2","0","1","0","10","0","2","0","13","2","1",2019,22,2019-05-25,2019-05-31
"26","Kalmune","7","0","0","0","0","0","0","0","0","4","0","0",2019,22,2019-05-25,2019-05-31
