"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","126","3","0","6","2","5","1","0","0",2012,39,2012-09-22,2012-09-28
"2","Gampaha","103","0","1","1","13","5","2","5","0",2012,39,2012-09-22,2012-09-28
"3","Kalutara","53","3","0","0","0","5","0","0","0",2012,39,2012-09-22,2012-09-28
"4","Kandy","27","5","0","0","0","1","2","2","0",2012,39,2012-09-22,2012-09-28
"5","Matale","7","1","0","0","0","0","0","0","0",2012,39,2012-09-22,2012-09-28
"6","NuwaraEliya","9","1","0","0","0","0","1","0","0",2012,39,2012-09-22,2012-09-28
"7","Galle","8","1","0","0","0","1","0","0","0",2012,39,2012-09-22,2012-09-28
"8","Hambanthota","7","7","0","0","0","0","2","0","0",2012,39,2012-09-22,2012-09-28
"9","Matara","42","1","0","0","0","6","0","2","0",2012,39,2012-09-22,2012-09-28
"10","Jaffna","17","9","0","2","10","0","0","1","0",2012,39,2012-09-22,2012-09-28
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2012,39,2012-09-22,2012-09-28
"12","Mannar","0","5","0","1","0","0","0","0","0",2012,39,2012-09-22,2012-09-28
"13","Vavuniya","3","0","0","0","2","0","0","0","0",2012,39,2012-09-22,2012-09-28
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2012,39,2012-09-22,2012-09-28
"15","Batticaloa","5","3","0","0","0","0","0","0","0",2012,39,2012-09-22,2012-09-28
"16","Ampara","0","0","0","0","1","0","0","0","0",2012,39,2012-09-22,2012-09-28
"17","Trincomalee","3","3","0","0","1","0","0","0","0",2012,39,2012-09-22,2012-09-28
"18","Kurunagala","44","5","1","1","2","2","0","2","0",2012,39,2012-09-22,2012-09-28
"19","Puttalam","27","0","0","0","0","2","0","0","2",2012,39,2012-09-22,2012-09-28
"20","Anuradhapura","3","1","0","0","0","0","1","0","0",2012,39,2012-09-22,2012-09-28
"21","Polonnaruwa","3","2","0","1","0","1","0","0","0",2012,39,2012-09-22,2012-09-28
"22","Badulla","11","3","0","0","0","1","2","2","0",2012,39,2012-09-22,2012-09-28
"23","Monaragala","2","3","0","0","0","0","1","3","0",2012,39,2012-09-22,2012-09-28
"24","Ratnapura","20","7","0","0","0","3","0","4","1",2012,39,2012-09-22,2012-09-28
"25","Kegalle","35","1","0","0","0","2","1","10","0",2012,39,2012-09-22,2012-09-28
"26","Kalmune","1","3","0","0","0","0","1","3","0",2012,39,2012-09-22,2012-09-28
