"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","171","6","0","4","0","9","0","4","0",2010,33,2010-08-14,2010-08-20
"2","Gampaha","64","1","0","0","0","4","0","0","0",2010,33,2010-08-14,2010-08-20
"3","Kalutara","49","1","0","1","0","6","0","1","0",2010,33,2010-08-14,2010-08-20
"4","Kandy","33","3","0","1","0","3","4","30","0",2010,33,2010-08-14,2010-08-20
"5","Matale","9","1","1","1","0","1","0","2","0",2010,33,2010-08-14,2010-08-20
"6","NuwaraEliya","4","3","0","2","0","0","0","2","0",2010,33,2010-08-14,2010-08-20
"7","Galle","34","10","0","0","0","0","2","0","0",2010,33,2010-08-14,2010-08-20
"8","Hambanthota","25","1","1","0","0","0","5","0","0",2010,33,2010-08-14,2010-08-20
"9","Matara","21","2","0","0","2","6","1","0","0",2010,33,2010-08-14,2010-08-20
"10","Jaffna","18","2","0","9","0","0","1","1","0",2010,33,2010-08-14,2010-08-20
"11","Kilinochchi","5","1","0","0","0","1","0","0","0",2010,33,2010-08-14,2010-08-20
"12","Mannar","34","1","0","0","0","0","0","0","0",2010,33,2010-08-14,2010-08-20
"13","Vavuniya","5","0","0","0","0","0","0","0","0",2010,33,2010-08-14,2010-08-20
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,33,2010-08-14,2010-08-20
"15","Batticaloa","4","6","0","0","0","0","0","0","0",2010,33,2010-08-14,2010-08-20
"16","Ampara","2","0","0","0","0","0","0","0","0",2010,33,2010-08-14,2010-08-20
"17","Trincomalee","3","3","0","0","0","1","2","1","0",2010,33,2010-08-14,2010-08-20
"18","Kurunagala","40","8","1","0","0","7","7","5","0",2010,33,2010-08-14,2010-08-20
"19","Puttalam","9","3","0","3","0","0","0","0","0",2010,33,2010-08-14,2010-08-20
"20","Anuradhapura","7","5","0","0","0","1","0","1","0",2010,33,2010-08-14,2010-08-20
"21","Polonnaruwa","5","1","0","0","0","1","0","1","0",2010,33,2010-08-14,2010-08-20
"22","Badulla","38","1","0","0","0","2","0","0","0",2010,33,2010-08-14,2010-08-20
"23","Monaragala","12","0","0","0","0","0","1","0","0",2010,33,2010-08-14,2010-08-20
"24","Ratnapura","45","4","0","1","0","2","0","0","0",2010,33,2010-08-14,2010-08-20
"25","Kegalle","27","6","1","3","0","3","0","2","0",2010,33,2010-08-14,2010-08-20
"26","Kalmune","3","16","1","0","2","0","0","0","0",2010,33,2010-08-14,2010-08-20
