"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","244","2","1","0","0","4","0","0","0","0","1","0",2014,1,2013-12-28,2014-01-03
"2","Gampaha","103","4","0","2","0","0","0","2","0","2","5","1",2014,1,2013-12-28,2014-01-03
"3","Kalutara","48","2","0","1","1","4","0","0","0","0","1","0",2014,1,2013-12-28,2014-01-03
"4","Kandy","16","1","0","0","0","1","2","1","0","0","0","0",2014,1,2013-12-28,2014-01-03
"5","Matale","8","0","0","0","0","3","0","1","0","0","0","0",2014,1,2013-12-28,2014-01-03
"6","NuwaraEliya","8","3","0","1","0","0","0","1","0","2","1","0",2014,1,2013-12-28,2014-01-03
"7","Galle","17","1","1","0","0","9","3","0","0","4","0","0",2014,1,2013-12-28,2014-01-03
"8","Hambanthota","13","5","0","1","0","4","2","0","0","1","6","10",2014,1,2013-12-28,2014-01-03
"9","Matara","10","4","0","6","0","1","1","2","0","3","3","3",2014,1,2013-12-28,2014-01-03
"10","Jaffna","43","11","0","9","5","1","27","1","0","2","1","0",2014,1,2013-12-28,2014-01-03
"11","Kilinochchi","1","0","0","0","0","0","3","0","0","0","0","0",2014,1,2013-12-28,2014-01-03
"12","Mannar","1","2","0","3","0","0","0","0","0","0","0","0",2014,1,2013-12-28,2014-01-03
"13","Vavuniya","1","2","0","0","1","0","0","0","0","0","1","0",2014,1,2013-12-28,2014-01-03
"14","Mullaitivu","3","1","0","0","0","0","0","0","0","0","1","0",2014,1,2013-12-28,2014-01-03
"15","Batticaloa","5","4","0","2","0","1","0","0","0","0","0","0",2014,1,2013-12-28,2014-01-03
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2014,1,2013-12-28,2014-01-03
"17","Trincomalee","3","1","0","0","0","0","0","0","0","0","0","0",2014,1,2013-12-28,2014-01-03
"18","Kurunagala","25","2","1","1","0","1","1","1","0","5","0","1",2014,1,2013-12-28,2014-01-03
"19","Puttalam","22","3","0","0","1","2","0","0","0","2","0","1",2014,1,2013-12-28,2014-01-03
"20","Anuradhapura","3","6","0","0","0","2","1","0","0","1","1","2",2014,1,2013-12-28,2014-01-03
"21","Polonnaruwa","9","1","0","0","0","0","0","0","0","2","0","0",2014,1,2013-12-28,2014-01-03
"22","Badulla","11","0","0","0","0","0","1","0","0","1","1","0",2014,1,2013-12-28,2014-01-03
"23","Monaragala","5","2","0","0","0","2","2","4","0","1","0","1",2014,1,2013-12-28,2014-01-03
"24","Ratnapura","12","4","0","2","0","13","0","2","0","1","0","0",2014,1,2013-12-28,2014-01-03
"25","Kegalle","18","1","0","1","0","3","0","2","0","4","1","1",2014,1,2013-12-28,2014-01-03
"26","Kalmune","5","4","0","0","0","0","0","0","0","2","0","0",2014,1,2013-12-28,2014-01-03
