"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","92","2","0","1","0","4","0","0","0","21","3","0",2020,10,2020-02-29,2020-03-06
"2","Gampaha","47","0","0","1","16","9","0","0","0","19","1","4",2020,10,2020-02-29,2020-03-06
"3","Kalutara","35","0","0","0","0","7","0","0","0","18","0","0",2020,10,2020-02-29,2020-03-06
"4","Kandy","26","0","0","0","2","1","1","1","0","14","1","3",2020,10,2020-02-29,2020-03-06
"5","Matale","13","0","0","0","0","2","0","0","0","5","0","6",2020,10,2020-02-29,2020-03-06
"6","NuwaraEliya","5","1","0","0","0","0","1","0","0","9","2","0",2020,10,2020-02-29,2020-03-06
"7","Galle","29","0","1","0","0","16","0","0","0","16","1","0",2020,10,2020-02-29,2020-03-06
"8","Hambanthota","12","0","0","0","0","2","1","0","0","6","0","37",2020,10,2020-02-29,2020-03-06
"9","Matara","3","0","0","0","0","3","0","0","0","3","0","0",2020,10,2020-02-29,2020-03-06
"10","Jaffna","81","1","0","0","0","0","13","0","0","9","0","0",2020,10,2020-02-29,2020-03-06
"11","Kilinochchi","5","1","0","0","0","0","1","0","0","1","0","0",2020,10,2020-02-29,2020-03-06
"12","Mannar","0","0","0","0","0","0","0","0","0","0","1","0",2020,10,2020-02-29,2020-03-06
"13","Vavuniya","3","0","0","0","0","0","0","0","0","2","0","0",2020,10,2020-02-29,2020-03-06
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2020,10,2020-02-29,2020-03-06
"15","Batticaloa","108","2","0","0","0","1","0","0","1","5","0","0",2020,10,2020-02-29,2020-03-06
"16","Ampara","16","1","0","0","0","2","0","0","0","15","0","0",2020,10,2020-02-29,2020-03-06
"17","Trincomalee","46","0","0","0","0","0","0","0","0","8","0","0",2020,10,2020-02-29,2020-03-06
"18","Kurunagala","23","0","1","0","0","2","0","0","0","21","2","9",2020,10,2020-02-29,2020-03-06
"19","Puttalam","12","0","0","0","1","0","0","0","0","2","0","0",2020,10,2020-02-29,2020-03-06
"20","Anuradhapura","8","1","0","0","0","6","0","0","0","9","2","5",2020,10,2020-02-29,2020-03-06
"21","Polonnaruwa","10","0","0","0","0","1","0","3","0","0","0","11",2020,10,2020-02-29,2020-03-06
"22","Badulla","17","0","1","0","0","9","4","0","0","12","2","2",2020,10,2020-02-29,2020-03-06
"23","Monaragala","0","0","0","0","0","0","0","0","0","0","0","0",2020,10,2020-02-29,2020-03-06
"24","Ratnapura","21","0","0","0","1","23","0","0","0","8","1","8",2020,10,2020-02-29,2020-03-06
"25","Kegalle","20","1","0","0","0","7","1","1","0","12","3","1",2020,10,2020-02-29,2020-03-06
"26","Kalmune","21","2","0","0","0","0","0","0","0","18","0","0",2020,10,2020-02-29,2020-03-06
