"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","142","2","1","0","1","2","2","1","0","11","0","0",2018,34,2018-08-18,2018-08-24
"2","Gampaha","94","0","0","1","1","6","0","0","0","8","1","2",2018,34,2018-08-18,2018-08-24
"3","Kalutara","46","2","0","0","8","4","0","3","0","4","2","0",2018,34,2018-08-18,2018-08-24
"4","Kandy","50","2","0","0","0","2","0","0","0","11","0","0",2018,34,2018-08-18,2018-08-24
"5","Matale","14","2","0","0","0","3","0","0","0","1","0","2",2018,34,2018-08-18,2018-08-24
"6","NuwaraEliya","3","1","0","0","0","0","1","0","0","5","1","0",2018,34,2018-08-18,2018-08-24
"7","Galle","13","0","1","0","2","6","1","0","0","6","1","0",2018,34,2018-08-18,2018-08-24
"8","Hambanthota","11","0","0","0","0","2","3","0","0","4","0","13",2018,34,2018-08-18,2018-08-24
"9","Matara","20","0","1","0","0","3","4","0","0","4","1","11",2018,34,2018-08-18,2018-08-24
"10","Jaffna","26","0","0","0","0","0","1","0","0","0","0","0",2018,34,2018-08-18,2018-08-24
"11","Kilinochchi","9","1","0","0","0","0","0","0","0","1","0","0",2018,34,2018-08-18,2018-08-24
"12","Mannar","3","0","0","0","0","0","0","0","0","0","1","0",2018,34,2018-08-18,2018-08-24
"13","Vavuniya","19","0","0","1","0","0","0","0","0","0","0","0",2018,34,2018-08-18,2018-08-24
"14","Mullaitivu","5","0","0","1","0","0","0","0","1","0","0","0",2018,34,2018-08-18,2018-08-24
"15","Batticaloa","17","1","0","0","0","0","0","0","1","4","0","0",2018,34,2018-08-18,2018-08-24
"16","Ampara","2","0","0","0","0","0","0","0","0","8","0","0",2018,34,2018-08-18,2018-08-24
"17","Trincomalee","9","1","1","0","0","0","0","0","0","2","0","0",2018,34,2018-08-18,2018-08-24
"18","Kurunagala","23","1","1","0","0","1","0","1","0","8","3","8",2018,34,2018-08-18,2018-08-24
"19","Puttalam","2","0","0","0","0","0","0","0","0","0","0","0",2018,34,2018-08-18,2018-08-24
"20","Anuradhapura","9","0","0","0","0","1","0","1","0","4","0","6",2018,34,2018-08-18,2018-08-24
"21","Polonnaruwa","3","0","0","0","0","0","0","0","0","4","0","7",2018,34,2018-08-18,2018-08-24
"22","Badulla","10","0","0","0","1","1","5","0","0","11","2","0",2018,34,2018-08-18,2018-08-24
"23","Monaragala","16","0","0","0","0","1","1","0","0","5","4","0",2018,34,2018-08-18,2018-08-24
"24","Ratnapura","26","1","1","0","0","17","0","3","0","1","4","1",2018,34,2018-08-18,2018-08-24
"25","Kegalle","22","0","0","0","1","3","0","0","0","4","1","0",2018,34,2018-08-18,2018-08-24
"26","Kalmune","17","0","0","0","0","0","0","0","0","5","1","0",2018,34,2018-08-18,2018-08-24
