"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","232","4","0","5","8","3","0","2","0","3","0","0",2013,27,2013-06-29,2013-07-05
"2","Gampaha","98","5","0","1","0","1","0","1","0","0","2","0",2013,27,2013-06-29,2013-07-05
"3","Kalutara","36","4","1","0","0","10","0","0","0","3","5","0",2013,27,2013-06-29,2013-07-05
"4","Kandy","60","5","0","1","0","2","1","0","0","3","0","0",2013,27,2013-06-29,2013-07-05
"5","Matale","8","0","0","2","0","2","0","1","0","0","0","0",2013,27,2013-06-29,2013-07-05
"6","NuwaraEliya","4","1","0","0","0","0","1","0","0","1","0","0",2013,27,2013-06-29,2013-07-05
"7","Galle","22","2","0","0","0","1","0","1","0","5","1","0",2013,27,2013-06-29,2013-07-05
"8","Hambanthota","8","0","0","1","0","0","4","1","0","0","1","5",2013,27,2013-06-29,2013-07-05
"9","Matara","15","7","0","2","0","3","2","3","0","1","4","2",2013,27,2013-06-29,2013-07-05
"10","Jaffna","5","3","0","6","2","0","3","1","0","0","0","0",2013,27,2013-06-29,2013-07-05
"11","Kilinochchi","0","1","0","0","1","0","0","0","0","0","0","0",2013,27,2013-06-29,2013-07-05
"12","Mannar","1","3","0","1","0","0","0","0","0","0","0","0",2013,27,2013-06-29,2013-07-05
"13","Vavuniya","1","2","0","0","1","0","0","0","0","0","1","0",2013,27,2013-06-29,2013-07-05
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2013,27,2013-06-29,2013-07-05
"15","Batticaloa","9","11","1","2","0","0","0","0","0","0","2","0",2013,27,2013-06-29,2013-07-05
"16","Ampara","4","5","0","0","0","1","0","0","0","0","3","0",2013,27,2013-06-29,2013-07-05
"17","Trincomalee","1","2","0","0","0","1","0","0","0","0","0","0",2013,27,2013-06-29,2013-07-05
"18","Kurunagala","37","2","0","0","0","6","1","2","0","4","1","3",2013,27,2013-06-29,2013-07-05
"19","Puttalam","12","0","0","1","0","3","1","1","0","1","0","2",2013,27,2013-06-29,2013-07-05
"20","Anuradhapura","4","1","0","0","1","0","0","0","1","2","2","2",2013,27,2013-06-29,2013-07-05
"21","Polonnaruwa","4","3","0","0","0","2","0","1","0","6","2","6",2013,27,2013-06-29,2013-07-05
"22","Badulla","16","4","0","0","0","1","0","0","0","2","9","0",2013,27,2013-06-29,2013-07-05
"23","Monaragala","6","5","0","0","0","2","0","3","0","2","1","1",2013,27,2013-06-29,2013-07-05
"24","Ratnapura","24","6","0","1","0","2","2","4","0","3","5","0",2013,27,2013-06-29,2013-07-05
"25","Kegalle","30","14","1","0","1","7","2","4","0","0","1","0",2013,27,2013-06-29,2013-07-05
"26","Kalmune","1","3","0","0","0","0","0","0","0","1","0","0",2013,27,2013-06-29,2013-07-05
