"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","38","6","0","3","0","12","0","4","0",2009,48,2009-11-21,2009-11-27
"2","Gampaha","34","1","0","2","0","10","0","1","0",2009,48,2009-11-21,2009-11-27
"3","Kalutara","8","3","0","1","3","9","0","2","0",2009,48,2009-11-21,2009-11-27
"4","Kandy","24","3","0","0","0","1","3","2","0",2009,48,2009-11-21,2009-11-27
"5","Matale","17","4","0","0","0","1","0","2","0",2009,48,2009-11-21,2009-11-27
"6","NuwaraEliya","8","3","0","3","0","0","1","4","0",2009,48,2009-11-21,2009-11-27
"7","Galle","11","6","0","0","0","18","0","1","0",2009,48,2009-11-21,2009-11-27
"8","Hambanthota","20","1","0","0","1","2","1","0","0",2009,48,2009-11-21,2009-11-27
"9","Matara","7","2","0","0","1","11","0","0","0",2009,48,2009-11-21,2009-11-27
"10","Jaffna","1","1","0","0","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
"12","Mannar","0","10","0","2","0","0","0","6","0",2009,48,2009-11-21,2009-11-27
"13","Vavuniya","49","12","0","6","2","0","1","3","0",2009,48,2009-11-21,2009-11-27
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
"15","Batticaloa","1","4","0","3","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
"16","Ampara","12","3","0","0","0","0","0","2","0",2009,48,2009-11-21,2009-11-27
"17","Trincomalee","0","10","0","0","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
"18","Kurunagala","23","7","0","0","0","3","1","2","0",2009,48,2009-11-21,2009-11-27
"19","Puttalam","5","2","0","1","00","1","0","0","0",2009,48,2009-11-21,2009-11-27
"20","Anuradhapura","0","3","0","0","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
"21","Polonnaruwa","4","2","0","0","0","0","0","1","0",2009,48,2009-11-21,2009-11-27
"22","Badulla","1","1","0","1","0","1","1","0","0",2009,48,2009-11-21,2009-11-27
"23","Monaragala","6","3","0","0","0","0","1","1","0",2009,48,2009-11-21,2009-11-27
"24","Ratnapura","7","0","0","0","2","2","0","11","0",2009,48,2009-11-21,2009-11-27
"25","Kegalle","10","0","0","0","0","5","0","7","0",2009,48,2009-11-21,2009-11-27
"26","Kalmune","2","0","0","0","0","0","0","0","0",2009,48,2009-11-21,2009-11-27
