"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","91","2","0","0","0","7","1","1","0","12","3","1",2018,39,2018-09-22,2018-09-28
"2","Gampaha","78","0","0","1","139","5","0","0","0","19","0","0",2018,39,2018-09-22,2018-09-28
"3","Kalutara","32","2","0","0","0","28","0","0","0","14","0","0",2018,39,2018-09-22,2018-09-28
"4","Kandy","51","0","0","0","1","0","2","0","0","1","1","1",2018,39,2018-09-22,2018-09-28
"5","Matale","4","1","0","0","0","0","0","0","0","0","0","6",2018,39,2018-09-22,2018-09-28
"6","NuwaraEliya","0","1","0","0","0","2","1","0","0","1","3","0",2018,39,2018-09-22,2018-09-28
"7","Galle","6","0","0","0","0","6","5","0","0","12","1","0",2018,39,2018-09-22,2018-09-28
"8","Hambanthota","10","0","0","0","0","1","0","0","0","8","0","15",2018,39,2018-09-22,2018-09-28
"9","Matara","7","2","0","0","1","2","0","2","0","7","0","10",2018,39,2018-09-22,2018-09-28
"10","Jaffna","21","4","0","0","3","0","2","0","0","6","0","0",2018,39,2018-09-22,2018-09-28
"11","Kilinochchi","7","1","0","0","0","1","0","0","0","0","0","0",2018,39,2018-09-22,2018-09-28
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2018,39,2018-09-22,2018-09-28
"13","Vavuniya","9","0","0","0","0","0","0","0","0","2","0","1",2018,39,2018-09-22,2018-09-28
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2018,39,2018-09-22,2018-09-28
"15","Batticaloa","21","5","0","2","0","0","0","0","0","4","1","0",2018,39,2018-09-22,2018-09-28
"16","Ampara","0","1","0","0","0","0","0","0","0","12","0","0",2018,39,2018-09-22,2018-09-28
"17","Trincomalee","2","0","0","0","0","0","0","0","0","3","0","0",2018,39,2018-09-22,2018-09-28
"18","Kurunagala","21","4","1","0","1","1","0","0","0","10","1","8",2018,39,2018-09-22,2018-09-28
"19","Puttalam","17","0","0","0","0","2","0","0","0","0","0","0",2018,39,2018-09-22,2018-09-28
"20","Anuradhapura","7","0","0","1","0","2","0","0","0","11","4","18",2018,39,2018-09-22,2018-09-28
"21","Polonnaruwa","4","0","0","0","0","1","0","0","0","4","1","6",2018,39,2018-09-22,2018-09-28
"22","Badulla","7","0","0","0","2","3","1","13","0","5","2","0",2018,39,2018-09-22,2018-09-28
"23","Monaragala","10","1","0","0","0","1","1","3","0","4","2","0",2018,39,2018-09-22,2018-09-28
"24","Ratnapura","21","4","1","0","0","6","1","0","0","3","1","5",2018,39,2018-09-22,2018-09-28
"25","Kegalle","9","0","0","1","1","5","1","0","0","13","0","0",2018,39,2018-09-22,2018-09-28
"26","Kalmune","10","0","0","0","0","0","0","0","0","4","1","0",2018,39,2018-09-22,2018-09-28
