"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","277","2","0","5","0","3","0","1","0",2011,30,2011-07-23,2011-07-29
"2","Gampaha","122","2","0","2","0","4","0","14","1",2011,30,2011-07-23,2011-07-29
"3","Kalutara","24","0","0","1","0","7","0","0","0",2011,30,2011-07-23,2011-07-29
"4","Kandy","30","1","1","0","0","3","5","2","0",2011,30,2011-07-23,2011-07-29
"5","Matale","13","9","0","0","0","1","1","0","0",2011,30,2011-07-23,2011-07-29
"6","NuwaraEliya","12","2","0","2","0","0","1","0","0",2011,30,2011-07-23,2011-07-29
"7","Galle","25","2","1","2","0","2","1","0","0",2011,30,2011-07-23,2011-07-29
"8","Hambanthota","5","1","0","0","1","4","2","0","0",2011,30,2011-07-23,2011-07-29
"9","Matara","12","4","0","0","14","2","1","0","0",2011,30,2011-07-23,2011-07-29
"10","Jaffna","5","11","0","6","0","0","2","0","0",2011,30,2011-07-23,2011-07-29
"11","Kilinochchi","1","0","0","0","0","0","0","0","0",2011,30,2011-07-23,2011-07-29
"12","Mannar","1","0","0","1","0","0","0","0","0",2011,30,2011-07-23,2011-07-29
"13","Vavuniya","0","0","0","0","0","0","0","0","0",2011,30,2011-07-23,2011-07-29
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2011,30,2011-07-23,2011-07-29
"15","Batticaloa","9","3","0","0","4","0","0","0","0",2011,30,2011-07-23,2011-07-29
"16","Ampara","5","2","0","0","0","0","0","0","0",2011,30,2011-07-23,2011-07-29
"17","Trincomalee","3","11","0","2","0","0","2","1","0",2011,30,2011-07-23,2011-07-29
"18","Kurunagala","38","6","1","4","0","7","4","0","0",2011,30,2011-07-23,2011-07-29
"19","Puttalam","8","5","0","0","0","1","0","0","0",2011,30,2011-07-23,2011-07-29
"20","Anuradhapura","5","2","0","0","0","1","0","4","0",2011,30,2011-07-23,2011-07-29
"21","Polonnaruwa","3","2","0","0","10","0","0","0","0",2011,30,2011-07-23,2011-07-29
"22","Badulla","24","5","0","1","0","1","2","0","0",2011,30,2011-07-23,2011-07-29
"23","Monaragala","7","1","0","1","0","1","1","1","0",2011,30,2011-07-23,2011-07-29
"24","Ratnapura","20","13","0","1","0","9","0","5","0",2011,30,2011-07-23,2011-07-29
"25","Kegalle","21","2","0","1","0","1","0","4","0",2011,30,2011-07-23,2011-07-29
"26","Kalmune","1","6","0","0","0","0","0","0","0",2011,30,2011-07-23,2011-07-29
