"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","94","3","0","6","1","0","0","1","0","1","0","0",2013,22,2013-05-25,2013-05-31
"2","Gampaha","42","1","1","2","3","11","1","10","0","4","1","0",2013,22,2013-05-25,2013-05-31
"3","Kalutara","41","2","0","2","3","5","0","0","0","2","1","0",2013,22,2013-05-25,2013-05-31
"4","Kandy","30","2","0","2","0","1","5","0","0","1","1","1",2013,22,2013-05-25,2013-05-31
"5","Matale","3","1","0","0","0","3","0","1","0","0","1","0",2013,22,2013-05-25,2013-05-31
"6","NuwaraEliya","1","0","0","1","0","2","4","0","0","2","0","0",2013,22,2013-05-25,2013-05-31
"7","Galle","17","1","0","0","66","2","1","0","0","5","0","0",2013,22,2013-05-25,2013-05-31
"8","Hambanthota","4","0","0","0","0","5","0","0","0","1","2","6",2013,22,2013-05-25,2013-05-31
"9","Matara","9","3","0","2","0","3","1","6","0","3","2","3",2013,22,2013-05-25,2013-05-31
"10","Jaffna","12","10","0","7","61","0","3","0","0","3","0","0",2013,22,2013-05-25,2013-05-31
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2013,22,2013-05-25,2013-05-31
"12","Mannar","1","0","0","2","0","1","0","0","0","1","0","0",2013,22,2013-05-25,2013-05-31
"13","Vavuniya","1","0","0","0","0","3","0","1","1","1","0","0",2013,22,2013-05-25,2013-05-31
"14","Mullaitivu","4","0","0","0","1","0","0","0","0","0","1","0",2013,22,2013-05-25,2013-05-31
"15","Batticaloa","19","27","0","0","0","1","0","0","0","2","0","0",2013,22,2013-05-25,2013-05-31
"16","Ampara","3","2","0","0","0","7","0","0","0","2","0","0",2013,22,2013-05-25,2013-05-31
"17","Trincomalee","5","1","0","2","0","0","0","0","0","1","0","0",2013,22,2013-05-25,2013-05-31
"18","Kurunagala","36","3","0","0","2","6","0","2","0","1","6","0",2013,22,2013-05-25,2013-05-31
"19","Puttalam","9","0","0","0","0","0","0","0","0","1","0","0",2013,22,2013-05-25,2013-05-31
"20","Anuradhapura","3","1","0","0","0","2","0","0","0","6","4","7",2013,22,2013-05-25,2013-05-31
"21","Polonnaruwa","6","0","0","0","0","10","0","0","0","7","1","5",2013,22,2013-05-25,2013-05-31
"22","Badulla","2","2","0","1","0","1","2","0","0","0","0","0",2013,22,2013-05-25,2013-05-31
"23","Monaragala","2","3","0","1","0","0","1","3","0","3","0","0",2013,22,2013-05-25,2013-05-31
"24","Ratnapura","40","10","0","4","0","7","0","7","0","1","2","0",2013,22,2013-05-25,2013-05-31
"25","Kegalle","16","5","0","0","0","10","1","5","0","1","6","0",2013,22,2013-05-25,2013-05-31
"26","Kalmune","8","3","0","0","33","0","0","0","0","2","0","0",2013,22,2013-05-25,2013-05-31
