"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","55","2","0","2","0","1","1","2","0",2012,43,2012-10-20,2012-10-26
"2","Gampaha","139","2","0","0","1","11","0","8","0",2012,43,2012-10-20,2012-10-26
"3","Kalutara","8","0","0","1","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"4","Kandy","36","3","0","1","0","2","0","4","0",2012,43,2012-10-20,2012-10-26
"5","Matale","2","1","0","0","2","1","0","0","0",2012,43,2012-10-20,2012-10-26
"6","NuwaraEliya","2","1","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"7","Galle","9","1","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"8","Hambanthota","6","2","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"9","Matara","56","3","0","0","0","2","3","1","0",2012,43,2012-10-20,2012-10-26
"10","Jaffna","17","7","0","1","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"11","Kilinochchi","0","1","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"12","Mannar","1","0","0","4","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"13","Vavuniya","3","3","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"14","Mullaitivu","0","1","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"15","Batticaloa","4","4","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"16","Ampara","0","0","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"17","Trincomalee","1","5","0","0","0","1","0","0","0",2012,43,2012-10-20,2012-10-26
"18","Kurunagala","37","4","0","1","0","2","0","0","0",2012,43,2012-10-20,2012-10-26
"19","Puttalam","36","1","0","0","2","1","0","0","0",2012,43,2012-10-20,2012-10-26
"20","Anuradhapura","4","3","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"21","Polonnaruwa","1","0","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
"22","Badulla","3","2","0","0","0","0","1","1","0",2012,43,2012-10-20,2012-10-26
"23","Monaragala","4","0","0","0","0","2","0","0","0",2012,43,2012-10-20,2012-10-26
"24","Ratnapura","12","10","0","0","0","2","0","0","0",2012,43,2012-10-20,2012-10-26
"25","Kegalle","33","1","0","1","1","2","2","7","0",2012,43,2012-10-20,2012-10-26
"26","Kalmune","0","1","0","0","0","0","0","0","0",2012,43,2012-10-20,2012-10-26
