"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","410","3","0","2","0","2","1","1","0","12","0","0",2015,5,2015-01-24,2015-01-30
"2","Gampaha","46","1","0","0","0","3","0","2","0","5","0","0",2015,5,2015-01-24,2015-01-30
"3","Kalutara","29","0","0","1","0","3","0","1","0","8","1","0",2015,5,2015-01-24,2015-01-30
"4","Kandy","42","3","0","0","0","2","1","6","0","7","0","0",2015,5,2015-01-24,2015-01-30
"5","Matale","20","0","0","0","0","1","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"6","NuwaraEliya","3","4","0","1","0","0","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"7","Galle","31","2","0","0","0","2","1","0","0","9","0","0",2015,5,2015-01-24,2015-01-30
"8","Hambanthota","10","1","0","0","0","1","0","1","0","1","0","0",2015,5,2015-01-24,2015-01-30
"9","Matara","17","2","0","1","0","1","1","3","0","5","1","0",2015,5,2015-01-24,2015-01-30
"10","Jaffna","56","19","0","9","2","1","41","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"11","Kilinochchi","2","0","0","0","0","0","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"12","Mannar","4","0","0","0","0","0","1","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"13","Vavuniya","11","0","1","0","0","2","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"14","Mullaitivu","5","0","0","0","0","0","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"15","Batticaloa","55","1","0","0","0","0","0","0","0","1","0","0",2015,5,2015-01-24,2015-01-30
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"17","Trincomalee","30","0","0","1","0","0","1","0","0","1","0","0",2015,5,2015-01-24,2015-01-30
"18","Kurunagala","41","4","0","0","0","13","1","0","0","6","0","4",2015,5,2015-01-24,2015-01-30
"19","Puttalam","11","0","0","0","0","0","0","0","0","0","0","0",2015,5,2015-01-24,2015-01-30
"20","Anuradhapura","2","0","0","0","0","0","0","0","0","0","1","2",2015,5,2015-01-24,2015-01-30
"21","Polonnaruwa","3","0","0","0","0","1","0","0","0","1","1","1",2015,5,2015-01-24,2015-01-30
"22","Badulla","7","1","0","0","0","1","1","1","0","2","1","0",2015,5,2015-01-24,2015-01-30
"23","Monaragala","3","5","0","0","0","2","4","0","0","2","1","1",2015,5,2015-01-24,2015-01-30
"24","Ratnapura","15","0","0","0","0","1","1","2","0","0","0","0",2015,5,2015-01-24,2015-01-30
"25","Kegalle","13","3","0","1","0","4","0","0","0","6","0","0",2015,5,2015-01-24,2015-01-30
"26","Kalmune","18","1","0","0","1","0","0","0","0","4","0","0",2015,5,2015-01-24,2015-01-30
