"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","77","1","1","0","0","3","0","0","0",2013,13,2013-03-23,2013-03-29
"2","Gampaha","48","4","0","0","5","9","0","4","0",2013,13,2013-03-23,2013-03-29
"3","Kalutara","19","2","0","0","0","9","0","0","0",2013,13,2013-03-23,2013-03-29
"4","Kandy","5","0","0","0","0","1","4","0","0",2013,13,2013-03-23,2013-03-29
"5","Matale","8","0","0","0","0","2","0","2","0",2013,13,2013-03-23,2013-03-29
"6","NuwaraEliya","5","1","0","0","0","0","2","0","0",2013,13,2013-03-23,2013-03-29
"7","Galle","8","1","0","0","0","8","0","0","0",2013,13,2013-03-23,2013-03-29
"8","Hambanthota","2","1","0","0","0","5","0","2","0",2013,13,2013-03-23,2013-03-29
"9","Matara","11","1","0","0","0","5","1","2","0",2013,13,2013-03-23,2013-03-29
"10","Jaffna","20","1","0","15","0","0","20","0","0",2013,13,2013-03-23,2013-03-29
"11","Kilinochchi","3","0","0","1","0","0","0","0","0",2013,13,2013-03-23,2013-03-29
"12","Mannar","0","0","0","1","0","0","0","0","0",2013,13,2013-03-23,2013-03-29
"13","Vavuniya","2","2","1","0","0","3","0","0","0",2013,13,2013-03-23,2013-03-29
"14","Mullaitivu","3","0","0","0","1","2","0","0","0",2013,13,2013-03-23,2013-03-29
"15","Batticaloa","10","4","0","0","0","0","0","0","0",2013,13,2013-03-23,2013-03-29
"16","Ampara","6","0","0","0","0","0","0","0","0",2013,13,2013-03-23,2013-03-29
"17","Trincomalee","13","1","0","0","0","3","0","0","0",2013,13,2013-03-23,2013-03-29
"18","Kurunagala","27","4","0","0","0","10","1","1","0",2013,13,2013-03-23,2013-03-29
"19","Puttalam","4","1","0","0","0","2","0","0","0",2013,13,2013-03-23,2013-03-29
"20","Anuradhapura","7","1","0","0","0","16","1","0","0",2013,13,2013-03-23,2013-03-29
"21","Polonnaruwa","2","0","0","0","0","6","0","0","0",2013,13,2013-03-23,2013-03-29
"22","Badulla","2","1","0","0","1","0","3","0","0",2013,13,2013-03-23,2013-03-29
"23","Monaragala","2","1","0","0","0","2","0","3","0",2013,13,2013-03-23,2013-03-29
"24","Ratnapura","34","7","1","1","0","18","1","4","0",2013,13,2013-03-23,2013-03-29
"25","Kegalle","4","1","0","0","0","1","1","3","0",2013,13,2013-03-23,2013-03-29
"26","Kalmune","9","0","0","0","0","0","1","0","0",2013,13,2013-03-23,2013-03-29
