"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","14","01","00","01","00","08","00","03","00",2008,15,2008-04-05,2008-04-11
"2","Gampaha","12","01","00","00","00","08","00","00","00",2008,15,2008-04-05,2008-04-11
"3","Kalutara","14","04","00","01","01","20","00","01","00",2008,15,2008-04-05,2008-04-11
"4","Kandy","03","02","01","00","00","03","02","04","00",2008,15,2008-04-05,2008-04-11
"5","Matale","02","04","00","00","00","07","00","00","00",2008,15,2008-04-05,2008-04-11
"6","NuwaraEliya","00","02","01","01","00","00","02","03","00",2008,15,2008-04-05,2008-04-11
"7","Galle","00","02","00","00","00","03","00","00","01",2008,15,2008-04-05,2008-04-11
"8","Hambanthota","02","01","00","00","00","05","07","00","00",2008,15,2008-04-05,2008-04-11
"9","Matara","06","04","00","01","00","12","04","00","00",2008,15,2008-04-05,2008-04-11
"10","Jaffna","02","02","00","07","03","00","03","00","00",2008,15,2008-04-05,2008-04-11
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,15,2008-04-05,2008-04-11
"12","Mannar","00","00","00","00","00","00","00","00","00",2008,15,2008-04-05,2008-04-11
"13","Vavuniya","00","00","00","00","00","00","00","00","00",2008,15,2008-04-05,2008-04-11
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,15,2008-04-05,2008-04-11
"15","Batticaloa","01","00","01","00","00","00","00","05","00",2008,15,2008-04-05,2008-04-11
"16","Ampara","00","01","00","00","00","00","00","00","00",2008,15,2008-04-05,2008-04-11
"17","Trincomalee","05","01","00","01","02","00","00","00","00",2008,15,2008-04-05,2008-04-11
"18","Kurunagala","03","02","02","02","00","03","00","01","00",2008,15,2008-04-05,2008-04-11
"19","Puttalam","08","01","00","00","02","00","03","00","00",2008,15,2008-04-05,2008-04-11
"20","Anuradhapura","01","02","00","00","00","04","00","00","00",2008,15,2008-04-05,2008-04-11
"21","Polonnaruwa","00","02","00","00","01","11","00","01","00",2008,15,2008-04-05,2008-04-11
"22","Badulla","00","01","00","00","00","00","03","01","00",2008,15,2008-04-05,2008-04-11
"23","Monaragala","00","06","00","00","00","05","00","00","00",2008,15,2008-04-05,2008-04-11
"24","Ratnapura","00","00","00","00","00","00","00","03","00",2008,15,2008-04-05,2008-04-11
"25","Kegalle","08","05","00","02","00","06","02","09","00",2008,15,2008-04-05,2008-04-11
"26","Kalmune","01","01","00","00","00","00","00","00","00",2008,15,2008-04-05,2008-04-11
