"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","23","05","01","02","41","04","00","06","00",2008,3,2008-01-12,2008-01-18
"2","Gampaha","24","03","02","00","00","03","00","07","00",2008,3,2008-01-12,2008-01-18
"3","Kalutara","12","10","00","02","00","05","01","01","00",2008,3,2008-01-12,2008-01-18
"4","Kandy","02","06","00","00","01","02","01","01","00",2008,3,2008-01-12,2008-01-18
"5","Matale","02","05","00","00","00","21","01","00","00",2008,3,2008-01-12,2008-01-18
"6","NuwaraEliya","00","00","00","01","00","00","00","02","00",2008,3,2008-01-12,2008-01-18
"7","Galle","03","01","00","00","00","04","00","00","00",2008,3,2008-01-12,2008-01-18
"8","Hambanthota","03","04","01","00","00","08","01","00","00",2008,3,2008-01-12,2008-01-18
"9","Matara","07","02","00","00","00","04","07","01","00",2008,3,2008-01-12,2008-01-18
"10","Jaffna","02","03","00","06","00","00","08","01","00",2008,3,2008-01-12,2008-01-18
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,3,2008-01-12,2008-01-18
"12","Mannar","00","00","00","04","00","00","00","00","00",2008,3,2008-01-12,2008-01-18
"13","Vavuniya","02","00","00","00","00","00","00","01","00",2008,3,2008-01-12,2008-01-18
"14","Mullaitivu","00","01","00","00","00","00","00","00","00",2008,3,2008-01-12,2008-01-18
"15","Batticaloa","00","01","00","00","00","00","00","01","00",2008,3,2008-01-12,2008-01-18
"16","Ampara","00","04","00","00","00","00","00","00","00",2008,3,2008-01-12,2008-01-18
"17","Trincomalee","01","00","00","00","00","00","00","01","00",2008,3,2008-01-12,2008-01-18
"18","Kurunagala","12","04","00","01","00","01","00","01","00",2008,3,2008-01-12,2008-01-18
"19","Puttalam","10","02","00","02","00","00","02","00","00",2008,3,2008-01-12,2008-01-18
"20","Anuradhapura","08","03","01","00","00","01","01","00","00",2008,3,2008-01-12,2008-01-18
"21","Polonnaruwa","02","00","00","01","00","00","00","00","00",2008,3,2008-01-12,2008-01-18
"22","Badulla","02","04","00","01","00","00","01","08","00",2008,3,2008-01-12,2008-01-18
"23","Monaragala","00","02","00","02","00","02","01","00","00",2008,3,2008-01-12,2008-01-18
"24","Ratnapura","03","00","00","02","00","01","01","00","00",2008,3,2008-01-12,2008-01-18
"25","Kegalle","07","14","01","00","00","01","01","07","00",2008,3,2008-01-12,2008-01-18
"26","Kalmune","00","02","00","00","00","00","00","02","00",2008,3,2008-01-12,2008-01-18
