"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","128","3","0","1","1","7","0","0","0",2010,3,2010-01-16,2010-01-22
"2","Gampaha","53","1","1","0","0","3","0","1","0",2010,3,2010-01-16,2010-01-22
"3","Kalutara","8","0","0","0","0","2","0","1","0",2010,3,2010-01-16,2010-01-22
"4","Kandy","22","2","0","1","0","3","5","2","1",2010,3,2010-01-16,2010-01-22
"5","Matale","7","6","0","0","0","3","0","0","0",2010,3,2010-01-16,2010-01-22
"6","NuwaraEliya","3","0","0","9","0","0","3","1","0",2010,3,2010-01-16,2010-01-22
"7","Galle","9","5","0","0","0","1","0","0","0",2010,3,2010-01-16,2010-01-22
"8","Hambanthota","6","0","0","0","0","1","6","0","0",2010,3,2010-01-16,2010-01-22
"9","Matara","6","1","0","0","32","2","5","2","0",2010,3,2010-01-16,2010-01-22
"10","Jaffna","71","3","0","4","0","0","2","1","0",2010,3,2010-01-16,2010-01-22
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2010,3,2010-01-16,2010-01-22
"12","Mannar","12","2","0","1","0","0","0","1","0",2010,3,2010-01-16,2010-01-22
"13","Vavuniya","55","2","0","0","0","0","0","0","0",2010,3,2010-01-16,2010-01-22
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2010,3,2010-01-16,2010-01-22
"15","Batticaloa","17","0","0","1","0","0","0","0","0",2010,3,2010-01-16,2010-01-22
"16","Ampara","0","0","0","1","0","1","0","0","0",2010,3,2010-01-16,2010-01-22
"17","Trincomalee","6","1","0","0","0","0","1","1","0",2010,3,2010-01-16,2010-01-22
"18","Kurunagala","30","8","0","1","0","0","0","1","1",2010,3,2010-01-16,2010-01-22
"19","Puttalam","33","0","0","1","0","1","0","0","0",2010,3,2010-01-16,2010-01-22
"20","Anuradhapura","24","1","0","0","0","1","0","0","0",2010,3,2010-01-16,2010-01-22
"21","Polonnaruwa","7","0","0","0","0","0","0","1","0",2010,3,2010-01-16,2010-01-22
"22","Badulla","18","0","0","1","6","1","0","1","0",2010,3,2010-01-16,2010-01-22
"23","Monaragala","6","8","0","1","0","1","0","0","0",2010,3,2010-01-16,2010-01-22
"24","Ratnapura","3","1","0","0","0","0","0","2","0",2010,3,2010-01-16,2010-01-22
"25","Kegalle","4","1","0","0","0","5","1","4","0",2010,3,2010-01-16,2010-01-22
"26","Kalmune","11","0","0","0","0","0","0","0","0",2010,3,2010-01-16,2010-01-22
