"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","177","10","0","6","0","0","0","1","0","8","1","0",2013,45,2013-11-02,2013-11-08
"2","Gampaha","62","6","0","0","0","12","1","4","0","1","5","0",2013,45,2013-11-02,2013-11-08
"3","Kalutara","23","6","0","1","1","11","1","0","0","2","0","0",2013,45,2013-11-02,2013-11-08
"4","Kandy","25","3","0","1","2","1","2","1","0","6","0","1",2013,45,2013-11-02,2013-11-08
"5","Matale","10","5","0","1","0","3","0","1","0","0","0","1",2013,45,2013-11-02,2013-11-08
"6","NuwaraEliya","2","2","0","1","0","1","1","2","0","3","0","0",2013,45,2013-11-02,2013-11-08
"7","Galle","13","5","0","0","0","6","2","0","0","6","0","1",2013,45,2013-11-02,2013-11-08
"8","Hambanthota","4","3","0","0","0","2","0","2","0","1","1","0",2013,45,2013-11-02,2013-11-08
"9","Matara","6","5","0","0","0","5","3","2","0","3","3","3",2013,45,2013-11-02,2013-11-08
"10","Jaffna","11","12","0","4","12","0","5","0","0","0","1","0",2013,45,2013-11-02,2013-11-08
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2013,45,2013-11-02,2013-11-08
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2013,45,2013-11-02,2013-11-08
"13","Vavuniya","0","0","0","1","0","0","0","0","0","0","0","1",2013,45,2013-11-02,2013-11-08
"14","Mullaitivu","0","1","0","0","0","0","0","0","0","0","0","0",2013,45,2013-11-02,2013-11-08
"15","Batticaloa","2","20","0","0","0","0","0","0","0","1","0","0",2013,45,2013-11-02,2013-11-08
"16","Ampara","7","3","0","0","0","1","0","0","0","1","0","0",2013,45,2013-11-02,2013-11-08
"17","Trincomalee","1","1","0","0","0","1","0","0","0","0","0","1",2013,45,2013-11-02,2013-11-08
"18","Kurunagala","13","10","1","1","0","14","0","2","0","3","3","0",2013,45,2013-11-02,2013-11-08
"19","Puttalam","10","0","0","0","0","0","0","0","0","1","0","0",2013,45,2013-11-02,2013-11-08
"20","Anuradhapura","4","1","0","0","1","0","0","0","0","3","0","2",2013,45,2013-11-02,2013-11-08
"21","Polonnaruwa","11","3","0","0","1","1","0","1","0","1","1","1",2013,45,2013-11-02,2013-11-08
"22","Badulla","6","7","0","3","0","1","2","0","0","1","1","0",2013,45,2013-11-02,2013-11-08
"23","Monaragala","4","0","0","0","0","1","1","6","0","0","1","0",2013,45,2013-11-02,2013-11-08
"24","Ratnapura","7","8","0","0","0","8","1","13","0","2","1","0",2013,45,2013-11-02,2013-11-08
"25","Kegalle","16","1","0","1","0","3","1","2","0","5","0","0",2013,45,2013-11-02,2013-11-08
"26","Kalmune","0","2","0","0","1","0","0","0","0","6","0","0",2013,45,2013-11-02,2013-11-08
