"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","88","5","0","12","0","22","0","5","0",2009,46,2009-11-07,2009-11-13
"2","Gampaha","56","2","0","2","0","17","0","7","0",2009,46,2009-11-07,2009-11-13
"3","Kalutara","22","6","1","3","0","27","0","3","0",2009,46,2009-11-07,2009-11-13
"4","Kandy","23","15","0","1","0","5","1","0","0",2009,46,2009-11-07,2009-11-13
"5","Matale","37","4","0","1","0","1","0","0","0",2009,46,2009-11-07,2009-11-13
"6","NuwaraEliya","3","2","0","3","0","0","1","5","0",2009,46,2009-11-07,2009-11-13
"7","Galle","15","2","0","0","0","6","0","0","0",2009,46,2009-11-07,2009-11-13
"8","Hambanthota","11","3","0","1","0","5","1","3","0",2009,46,2009-11-07,2009-11-13
"9","Matara","10","1","0","0","0","13","2","1","0",2009,46,2009-11-07,2009-11-13
"10","Jaffna","5","2","0","8","0","0","0","1","1",2009,46,2009-11-07,2009-11-13
"11","Kilinochchi","0","0","0","0","0","0","0","0","0",2009,46,2009-11-07,2009-11-13
"12","Mannar","1","0","0","0","0","0","1","1","0",2009,46,2009-11-07,2009-11-13
"13","Vavuniya","43","0","0","5","0","0","0","3","0",2009,46,2009-11-07,2009-11-13
"14","Mullaitivu","0","0","0","0","0","0","0","0","0",2009,46,2009-11-07,2009-11-13
"15","Batticaloa","3","2","1","0","0","0","0","0","0",2009,46,2009-11-07,2009-11-13
"16","Ampara","1","6","0","0","0","0","0","51","0",2009,46,2009-11-07,2009-11-13
"17","Trincomalee","0","0","0","0","0","0","0","0","0",2009,46,2009-11-07,2009-11-13
"18","Kurunagala","23","9","0","2","0","4","5","5","0",2009,46,2009-11-07,2009-11-13
"19","Puttalam","4","8","0","1","0","1","0","0","0",2009,46,2009-11-07,2009-11-13
"20","Anuradhapura","8","2","0","1","0","2","1","4","0",2009,46,2009-11-07,2009-11-13
"21","Polonnaruwa","6","2","0","0","0","1","0","0","0",2009,46,2009-11-07,2009-11-13
"22","Badulla","8","18","0","2","0","0","2","3","0",2009,46,2009-11-07,2009-11-13
"23","Monaragala","3","1","0","0","2","0","0","1","0",2009,46,2009-11-07,2009-11-13
"24","Ratnapura","10","4","0","0","1","6","0","11","0",2009,46,2009-11-07,2009-11-13
"25","Kegalle","11","1","0","0","0","7","2","9","0",2009,46,2009-11-07,2009-11-13
"26","Kalmune","7","1","0","0","0","0","0","0","0",2009,46,2009-11-07,2009-11-13
