"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","60","1","0","0","2","0","0","0","0","3","0","0",2016,16,2016-04-09,2016-04-15
"2","Gampaha","9","0","0","0","1","0","0","0","0","1","0","0",2016,16,2016-04-09,2016-04-15
"3","Kalutara","11","1","0","0","0","3","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"4","Kandy","7","0","0","0","0","0","0","1","0","3","2","0",2016,16,2016-04-09,2016-04-15
"5","Matale","4","0","0","0","0","1","0","0","1","0","0","0",2016,16,2016-04-09,2016-04-15
"6","NuwaraEliya","7","2","0","0","0","0","2","2","0","0","0","0",2016,16,2016-04-09,2016-04-15
"7","Galle","0","0","0","0","0","0","0","0","0","2","0","0",2016,16,2016-04-09,2016-04-15
"8","Hambanthota","3","0","0","0","0","1","0","0","0","4","0","1",2016,16,2016-04-09,2016-04-15
"9","Matara","8","1","0","0","1","1","0","0","0","1","0","0",2016,16,2016-04-09,2016-04-15
"10","Jaffna","21","0","0","0","0","0","4","0","0","1","1","0",2016,16,2016-04-09,2016-04-15
"11","Kilinochchi","1","1","0","1","0","0","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"12","Mannar","2","0","0","0","0","0","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"14","Mullaitivu","8","0","0","0","0","1","0","0","0","0","1","0",2016,16,2016-04-09,2016-04-15
"15","Batticaloa","3","4","0","0","0","1","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"17","Trincomalee","1","0","0","0","0","0","0","0","0","1","0","0",2016,16,2016-04-09,2016-04-15
"18","Kurunagala","13","1","0","0","0","2","0","0","0","1","0","0",2016,16,2016-04-09,2016-04-15
"19","Puttalam","4","0","0","0","0","0","0","0","0","1","0","0",2016,16,2016-04-09,2016-04-15
"20","Anuradhapura","2","0","0","0","0","4","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"21","Polonnaruwa","1","0","0","0","0","1","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"22","Badulla","2","0","0","0","0","2","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
"23","Monaragala","1","0","0","0","0","3","1","1","0","2","0","0",2016,16,2016-04-09,2016-04-15
"24","Ratnapura","13","1","1","0","0","2","0","0","0","0","1","0",2016,16,2016-04-09,2016-04-15
"25","Kegalle","5","0","0","0","1","0","1","1","0","1","0","0",2016,16,2016-04-09,2016-04-15
"26","Kalmune","5","0","0","0","0","0","0","0","0","0","0","0",2016,16,2016-04-09,2016-04-15
