"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","219","7","1","3","0","0","0","3","0","1","2","0",2013,34,2013-08-17,2013-08-23
"2","Gampaha","60","7","0","3","0","3","1","2","0","2","3","0",2013,34,2013-08-17,2013-08-23
"3","Kalutara","15","3","0","1","0","2","0","0","0","1","1","0",2013,34,2013-08-17,2013-08-23
"4","Kandy","36","6","1","0","0","0","1","1","0","1","0","0",2013,34,2013-08-17,2013-08-23
"5","Matale","8","1","0","1","0","0","0","0","0","1","0","2",2013,34,2013-08-17,2013-08-23
"6","NuwaraEliya","5","0","0","0","0","0","0","0","0","3","0","0",2013,34,2013-08-17,2013-08-23
"7","Galle","9","0","0","0","0","4","2","0","0","5","0","0",2013,34,2013-08-17,2013-08-23
"8","Hambanthota","4","0","0","0","0","1","0","1","0","1","1","0",2013,34,2013-08-17,2013-08-23
"9","Matara","5","1","0","0","0","1","4","1","0","0","1","0",2013,34,2013-08-17,2013-08-23
"10","Jaffna","9","5","0","1","0","0","0","0","0","0","3","0",2013,34,2013-08-17,2013-08-23
"11","Kilinochchi","0","1","0","0","1","0","0","0","0","0","0","0",2013,34,2013-08-17,2013-08-23
"12","Mannar","0","5","0","0","0","0","0","0","0","0","1","0",2013,34,2013-08-17,2013-08-23
"13","Vavuniya","0","0","0","0","0","0","0","1","0","0","0","0",2013,34,2013-08-17,2013-08-23
"14","Mullaitivu","0","0","1","0","0","0","0","0","0","0","0","0",2013,34,2013-08-17,2013-08-23
"15","Batticaloa","1","6","0","0","0","1","0","0","0","4","0","0",2013,34,2013-08-17,2013-08-23
"16","Ampara","4","3","0","0","1","0","0","0","0","2","0","0",2013,34,2013-08-17,2013-08-23
"17","Trincomalee","7","1","0","0","0","0","0","0","0","0","0","0",2013,34,2013-08-17,2013-08-23
"18","Kurunagala","25","3","1","0","0","7","2","1","0","4","1","0",2013,34,2013-08-17,2013-08-23
"19","Puttalam","9","0","1","0","0","1","0","0","0","1","4","0",2013,34,2013-08-17,2013-08-23
"20","Anuradhapura","3","1","0","0","0","2","0","0","0","3","0","15",2013,34,2013-08-17,2013-08-23
"21","Polonnaruwa","11","0","0","0","4","0","0","0","0","1","0","2",2013,34,2013-08-17,2013-08-23
"22","Badulla","4","7","0","0","0","1","2","0","0","5","0","0",2013,34,2013-08-17,2013-08-23
"23","Monaragala","3","2","0","0","0","2","5","1","0","0","0","0",2013,34,2013-08-17,2013-08-23
"24","Ratnapura","20","1","2","1","0","7","0","7","0","2","3","0",2013,34,2013-08-17,2013-08-23
"25","Kegalle","16","2","0","0","0","3","0","3","0","1","0","0",2013,34,2013-08-17,2013-08-23
"26","Kalmune","1","1","0","0","0","0","0","0","0","3","0","0",2013,34,2013-08-17,2013-08-23
