"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","107","3","0","3","4","7","0","0","0","7","1","0",2015,18,2015-04-25,2015-05-01
"2","Gampaha","22","2","0","0","0","1","0","1","0","7","0","1",2015,18,2015-04-25,2015-05-01
"3","Kalutara","11","2","0","1","0","7","0","0","0","6","0","0",2015,18,2015-04-25,2015-05-01
"4","Kandy","13","2","0","1","1","3","2","1","0","2","1","0",2015,18,2015-04-25,2015-05-01
"5","Matale","1","0","0","0","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"6","NuwaraEliya","2","7","1","0","0","0","1","2","0","4","0","0",2015,18,2015-04-25,2015-05-01
"7","Galle","0","0","0","0","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"8","Hambanthota","1","0","0","0","0","1","0","2","0","3","0","1",2015,18,2015-04-25,2015-05-01
"9","Matara","3","3","0","0","0","1","0","1","0","10","1","1",2015,18,2015-04-25,2015-05-01
"10","Jaffna","6","10","0","2","0","1","4","0","0","5","0","0",2015,18,2015-04-25,2015-05-01
"11","Kilinochchi","0","2","0","0","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"12","Mannar","0","0","0","0","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"13","Vavuniya","0","0","0","0","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"14","Mullaitivu","0","1","0","1","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"15","Batticaloa","14","1","0","0","1","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"16","Ampara","1","0","0","0","0","1","0","0","0","8","0","0",2015,18,2015-04-25,2015-05-01
"17","Trincomalee","12","0","0","0","0","0","2","0","0","3","1","0",2015,18,2015-04-25,2015-05-01
"18","Kurunagala","3","3","0","0","0","2","0","2","0","13","0","9",2015,18,2015-04-25,2015-05-01
"19","Puttalam","2","0","0","0","0","0","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"20","Anuradhapura","1","2","0","0","0","3","0","0","0","2","0","6",2015,18,2015-04-25,2015-05-01
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","5","0","1",2015,18,2015-04-25,2015-05-01
"22","Badulla","3","0","0","1","0","0","1","2","0","3","4","0",2015,18,2015-04-25,2015-05-01
"23","Monaragala","1","2","0","0","0","2","1","1","0","1","1","0",2015,18,2015-04-25,2015-05-01
"24","Ratnapura","5","1","1","0","0","1","0","0","0","0","0","0",2015,18,2015-04-25,2015-05-01
"25","Kegalle","5","1","0","0","1","5","2","2","0","2","1","0",2015,18,2015-04-25,2015-05-01
"26","Kalmune","0","1","0","0","0","0","0","0","0","1","0","0",2015,18,2015-04-25,2015-05-01
