"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","174","0","0","0","0","1","0","0","0","3","0","0",2015,51,2015-12-12,2015-12-18
"2","Gampaha","14","0","0","0","1","1","0","0","0","7","0","0",2015,51,2015-12-12,2015-12-18
"3","Kalutara","33","0","0","0","0","4","0","0","0","1","1","0",2015,51,2015-12-12,2015-12-18
"4","Kandy","17","4","0","0","0","3","1","1","0","1","1","0",2015,51,2015-12-12,2015-12-18
"5","Matale","0","0","0","0","0","1","0","2","0","0","0","0",2015,51,2015-12-12,2015-12-18
"6","NuwaraEliya","3","0","0","2","0","3","0","1","0","0","0","0",2015,51,2015-12-12,2015-12-18
"7","Galle","18","1","0","0","0","3","1","1","0","3","1","0",2015,51,2015-12-12,2015-12-18
"8","Hambanthota","3","1","0","0","0","6","1","2","0","3","0","1",2015,51,2015-12-12,2015-12-18
"9","Matara","5","3","0","0","0","3","1","0","0","3","0","8",2015,51,2015-12-12,2015-12-18
"10","Jaffna","79","22","0","2","0","0","34","0","0","0","1","0",2015,51,2015-12-12,2015-12-18
"11","Kilinochchi","0","1","0","0","0","0","0","0","0","0","0","0",2015,51,2015-12-12,2015-12-18
"12","Mannar","6","0","2","0","1","0","1","0","0","0","0","0",2015,51,2015-12-12,2015-12-18
"13","Vavuniya","18","0","1","2","1","1","2","0","0","0","0","0",2015,51,2015-12-12,2015-12-18
"14","Mullaitivu","1","0","0","0","0","1","0","0","0","0","1","0",2015,51,2015-12-12,2015-12-18
"15","Batticaloa","8","2","0","0","0","1","0","1","0","0","0","0",2015,51,2015-12-12,2015-12-18
"16","Ampara","0","0","0","0","0","0","0","0","0","0","0","0",2015,51,2015-12-12,2015-12-18
"17","Trincomalee","8","1","0","0","0","0","0","9","0","3","1","0",2015,51,2015-12-12,2015-12-18
"18","Kurunagala","16","6","0","0","0","5","0","1","0","7","2","2",2015,51,2015-12-12,2015-12-18
"19","Puttalam","6","3","0","0","0","0","0","0","0","0","0","0",2015,51,2015-12-12,2015-12-18
"20","Anuradhapura","1","2","0","0","0","9","0","0","0","3","0","1",2015,51,2015-12-12,2015-12-18
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","1","0","0",2015,51,2015-12-12,2015-12-18
"22","Badulla","7","4","0","0","1","2","1","3","0","2","4","1",2015,51,2015-12-12,2015-12-18
"23","Monaragala","4","1","0","0","0","11","0","0","0","4","0","0",2015,51,2015-12-12,2015-12-18
"24","Ratnapura","15","1","0","0","0","2","0","2","0","2","0","0",2015,51,2015-12-12,2015-12-18
"25","Kegalle","9","0","0","0","0","5","0","0","0","2","0","0",2015,51,2015-12-12,2015-12-18
"26","Kalmune","15","3","0","0","1","0","0","0","0","0","0","0",2015,51,2015-12-12,2015-12-18
