"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Year","Week","StartDate","EndDate"
"1","Colombo","36","05","00","03","03","03","00","06","00",2008,7,2008-02-09,2008-02-15
"2","Gampaha","13","02","00","03","03","02","01","02","00",2008,7,2008-02-09,2008-02-15
"3","Kalutara","18","12","02","02","00","09","00","02","00",2008,7,2008-02-09,2008-02-15
"4","Kandy","03","04","00","01","00","02","01","01","00",2008,7,2008-02-09,2008-02-15
"5","Matale","02","02","00","01","00","06","00","03","00",2008,7,2008-02-09,2008-02-15
"6","NuwaraEliya","01","03","00","03","00","01","03","07","00",2008,7,2008-02-09,2008-02-15
"7","Galle","02","01","02","00","00","02","00","00","01",2008,7,2008-02-09,2008-02-15
"8","Hambanthota","03","01","00","00","00","01","03","02","00",2008,7,2008-02-09,2008-02-15
"9","Matara","05","10","01","00","02","03","05","00","00",2008,7,2008-02-09,2008-02-15
"10","Jaffna","01","01","00","05","00","00","04","00","00",2008,7,2008-02-09,2008-02-15
"11","Kilinochchi","00","00","00","00","00","00","00","00","00",2008,7,2008-02-09,2008-02-15
"12","Mannar","05","00","00","06","00","00","00","01","00",2008,7,2008-02-09,2008-02-15
"13","Vavuniya","00","01","00","00","00","00","00","00","00",2008,7,2008-02-09,2008-02-15
"14","Mullaitivu","00","00","00","00","00","00","00","00","00",2008,7,2008-02-09,2008-02-15
"15","Batticaloa","05","01","00","01","00","00","00","06","00",2008,7,2008-02-09,2008-02-15
"16","Ampara","01","08","00","00","00","00","00","00","00",2008,7,2008-02-09,2008-02-15
"17","Trincomalee","20","00","00","00","00","02","01","02","00",2008,7,2008-02-09,2008-02-15
"18","Kurunagala","06","07","01","01","00","00","02","01","00",2008,7,2008-02-09,2008-02-15
"19","Puttalam","10","00","01","00","00","00","03","00","00",2008,7,2008-02-09,2008-02-15
"20","Anuradhapura","02","01","01","00","02","00","00","00","00",2008,7,2008-02-09,2008-02-15
"21","Polonnaruwa","02","00","00","02","01","01","00","01","00",2008,7,2008-02-09,2008-02-15
"22","Badulla","01","11","00","04","00","00","04","10","00",2008,7,2008-02-09,2008-02-15
"23","Monaragala","02","01","00","00","00","01","01","02","00",2008,7,2008-02-09,2008-02-15
"24","Ratnapura","07","04","00","00","00","00","00","02","00",2008,7,2008-02-09,2008-02-15
"25","Kegalle","04","11","01","01","00","01","04","16","00",2008,7,2008-02-09,2008-02-15
"26","Kalmune","01","08","00","00","03","00","00","00","00",2008,7,2008-02-09,2008-02-15
