"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","182","3","0","0","8","2","0","1","0","6","0","0",2014,8,2014-02-15,2014-02-21
"2","Gampaha","64","4","0","1","3","6","1","3","0","9","0","0",2014,8,2014-02-15,2014-02-21
"3","Kalutara","37","3","1","1","0","4","0","1","0","4","3","0",2014,8,2014-02-15,2014-02-21
"4","Kandy","10","2","0","0","0","0","3","2","0","4","1","0",2014,8,2014-02-15,2014-02-21
"5","Matale","5","1","1","0","0","0","0","1","0","0","0","0",2014,8,2014-02-15,2014-02-21
"6","NuwaraEliya","6","4","0","0","0","0","2","0","0","1","1","0",2014,8,2014-02-15,2014-02-21
"7","Galle","1","1","0","0","1","0","0","0","0","3","0","0",2014,8,2014-02-15,2014-02-21
"8","Hambanthota","11","0","0","0","0","3","3","0","0","8","0","10",2014,8,2014-02-15,2014-02-21
"9","Matara","8","2","0","1","0","1","1","0","0","5","1","2",2014,8,2014-02-15,2014-02-21
"10","Jaffna","25","12","0","7","3","0","23","0","0","2","1","0",2014,8,2014-02-15,2014-02-21
"11","Kilinochchi","1","1","0","1","0","0","0","0","0","0","0","0",2014,8,2014-02-15,2014-02-21
"12","Mannar","1","3","0","0","0","0","0","0","0","0","1","0",2014,8,2014-02-15,2014-02-21
"13","Vavuniya","5","0","0","2","0","0","2","0","0","0","0","0",2014,8,2014-02-15,2014-02-21
"14","Mullaitivu","0","0","0","0","0","0","0","0","0","0","0","0",2014,8,2014-02-15,2014-02-21
"15","Batticaloa","15","6","0","3","0","0","0","0","0","0","0","0",2014,8,2014-02-15,2014-02-21
"16","Ampara","4","1","0","0","0","0","1","0","0","1","0","1",2014,8,2014-02-15,2014-02-21
"17","Trincomalee","5","0","0","0","0","0","0","0","0","0","0","0",2014,8,2014-02-15,2014-02-21
"18","Kurunagala","16","0","1","0","0","2","6","0","0","6","0","2",2014,8,2014-02-15,2014-02-21
"19","Puttalam","2","0","0","0","0","4","1","0","0","6","1","0",2014,8,2014-02-15,2014-02-21
"20","Anuradhapura","7","1","0","0","0","2","1","0","0","3","1","2",2014,8,2014-02-15,2014-02-21
"21","Polonnaruwa","0","0","0","0","0","0","0","0","0","0","0","0",2014,8,2014-02-15,2014-02-21
"22","Badulla","14","4","0","0","0","2","0","2","0","2","2","0",2014,8,2014-02-15,2014-02-21
"23","Monaragala","8","0","0","0","0","4","7","1","0","1","0","0",2014,8,2014-02-15,2014-02-21
"24","Ratnapura","4","0","0","0","0","0","0","1","0","0","0","0",2014,8,2014-02-15,2014-02-21
"25","Kegalle","15","6","0","0","0","4","3","1","0","1","3","0",2014,8,2014-02-15,2014-02-21
"26","Kalmune","4","4","0","0","0","0","0","0","0","2","0","0",2014,8,2014-02-15,2014-02-21
