"","Division","Dengue","Dysentery","Encephalitis","Enteric Fever","Food Poisioning","Leptospirosis","Typhus Fever","Viral Hepatistis","Human Rabies","Chickenpox","Meningitis","Leishmaniasis","Year","Week","StartDate","EndDate"
"1","Colombo","280","0","1","0","0","4","0","0","0","9","0","0",2019,24,2019-06-08,2019-06-14
"2","Gampaha","152","2","0","0","0","2","0","0","0","0","0","1",2019,24,2019-06-08,2019-06-14
"3","Kalutara","156","0","0","1","2","17","0","0","1","11","1","0",2019,24,2019-06-08,2019-06-14
"4","Kandy","71","6","1","1","0","2","3","0","0","4","2","1",2019,24,2019-06-08,2019-06-14
"5","Matale","12","1","0","0","0","1","0","0","1","2","0","2",2019,24,2019-06-08,2019-06-14
"6","NuwaraEliya","5","3","0","2","1","3","1","0","0","5","0","0",2019,24,2019-06-08,2019-06-14
"7","Galle","238","1","1","0","0","13","0","3","0","17","0","0",2019,24,2019-06-08,2019-06-14
"8","Hambanthota","35","0","0","0","0","2","2","0","0","6","0","26",2019,24,2019-06-08,2019-06-14
"9","Matara","103","0","0","0","0","17","1","1","0","7","2","16",2019,24,2019-06-08,2019-06-14
"10","Jaffna","8","3","0","1","1","0","2","0","0","9","0","0",2019,24,2019-06-08,2019-06-14
"11","Kilinochchi","1","0","0","0","0","0","0","0","0","0","0","0",2019,24,2019-06-08,2019-06-14
"12","Mannar","1","0","0","0","0","0","0","0","0","0","1","0",2019,24,2019-06-08,2019-06-14
"13","Vavuniya","2","2","0","0","3","0","0","0","0","5","0","0",2019,24,2019-06-08,2019-06-14
"14","Mullaitivu","1","0","0","0","0","1","0","0","0","1","0","0",2019,24,2019-06-08,2019-06-14
"15","Batticaloa","10","3","0","0","0","2","0","0","0","10","3","0",2019,24,2019-06-08,2019-06-14
"16","Ampara","9","2","0","0","0","0","0","0","0","3","0","0",2019,24,2019-06-08,2019-06-14
"17","Trincomalee","25","1","0","0","2","0","1","0","0","11","0","0",2019,24,2019-06-08,2019-06-14
"18","Kurunagala","20","2","2","0","0","2","0","0","0","13","3","6",2019,24,2019-06-08,2019-06-14
"19","Puttalam","24","1","0","0","0","1","0","0","0","4","1","0",2019,24,2019-06-08,2019-06-14
"20","Anuradhapura","15","1","0","1","0","1","0","1","0","11","2","5",2019,24,2019-06-08,2019-06-14
"21","Polonnaruwa","15","0","0","0","1","1","1","0","1","2","0","3",2019,24,2019-06-08,2019-06-14
"22","Badulla","13","3","1","0","0","5","4","0","0","2","3","0",2019,24,2019-06-08,2019-06-14
"23","Monaragala","10","0","0","0","0","3","1","1","0","7","4","1",2019,24,2019-06-08,2019-06-14
"24","Ratnapura","70","2","0","1","0","18","0","0","0","4","2","0",2019,24,2019-06-08,2019-06-14
"25","Kegalle","34","0","1","0","0","11","4","0","0","17","3","2",2019,24,2019-06-08,2019-06-14
"26","Kalmune","11","1","0","0","0","2","1","0","0","5","1","0",2019,24,2019-06-08,2019-06-14
